X,Y,POINT_ID,SHI_OBSERVED
13.7516166726532,48.1777520434568,46002792,4.0
9.14859682234935,50.0371848675378,42602992,2.6
1.40334565439879,46.3305702310417,36602618,3.65
1.60375541125722,46.2198081233205,36742604,3.8
1.75931728684761,46.3948534145918,36882622,3.4
1.93611855474606,46.2635801662725,37002606,3.8
2.23013805606298,46.3939474046072,37242618,3.4
2.201285012877,46.590823616926,37242640,3.45
2.41632632592037,46.3711512100446,37382614,3.9
2.50397555827821,46.3049999046923,37442606,3.75
3.25367261599471,46.354991369717,38022606,3.65
3.80186366063684,47.020213344566,38502676,3.9
3.85539634080478,46.7885496495276,38522650,3.8
3.89187689385579,46.7003441427935,38542640,3.4
3.90759538081526,46.7915165542244,38562650,3.8
4.00221298440531,46.6523909273582,38622634,3.75
1.40918449438429,46.131853599367,36582596,3.85
1.77759264898792,46.1066653742697,36862590,3.75
2.42349655086194,46.1365334615417,37362588,3.3
2.50324449425245,46.1240937921122,37422586,3.3
2.67125923602456,46.2262081021221,37562596,3.55
2.84281085915635,46.1113056942397,37682582,3.75
2.90823198545023,46.2060769645745,37742592,3.9
3.09804513087275,46.1462356095451,37882584,3.0
4.31070666038711,46.2178491301103,38822584,3.5
4.41217245896098,46.2412636299677,38902586,3.85
4.43987825152299,46.2246572607897,38922584,3.65
4.56362118625456,46.2851844252354,39022590,3.1
4.1746139914855,46.7521389320589,38762644,3.45
4.32537424044216,46.8143423644144,38882650,3.8
4.58295770168516,46.8636917213258,39082654,3.2
4.15673201909747,46.9136325288223,38762662,3.75
4.32635825361126,47.0490188692804,38902676,3.3
4.07605396428938,47.1619449195734,38722690,3.75
4.03908990025021,47.4847999268233,38722726,3.25
0.620746522680467,45.7207217261134,35922558,2.75
0.633904248260443,45.7944093235556,35942566,3.0
0.670798632241836,45.5801160368549,35942542,2.55
0.804788385581547,46.0087792689143,36102588,3.15
0.699282610144159,45.56450416751,35962540,3.25
1.15848400405195,45.2778536618816,36282504,3.55
1.17231288998078,45.35150456261,36302512,3.65
1.20910979855232,45.2821071071108,36322504,3.4
1.24835599047022,45.3578669140107,36362512,3.55
1.27086258297272,45.3778581647932,36382514,3.8
2.07259702147705,44.264342471319,36882384,3.8
2.17216046514406,44.271924467412,36962384,3.8
2.17230756760167,44.4530468405284,36982404,3.45
2.24439849322695,44.2954753232434,37022386,3.1
2.29664792320095,44.2812676897687,37062384,3.6
2.3263975186712,44.2472593546318,37082380,3.1
2.50175851283947,44.0609383164373,37202358,3.75
2.72562176992632,43.6786145081545,37342314,3.65
2.78825848760934,44.1718720425446,37442368,3.65
2.81086059886064,44.1915481790455,37462370,3.2
1.88898201319382,45.191964793103,36842488,3.85
1.75718668922252,45.2179063991939,36742492,3.4
1.64054156611691,45.4803418346082,36682522,3.4
1.86959463458173,45.8422346346388,36902560,3.65
2.12038960738186,45.8973794809109,37102564,3.9
2.24596952628718,45.9247311128535,37202566,3.5
1.47463179143232,45.8836025150985,36602568,3.75
1.69960516204489,45.9376738458794,36782572,3.1
2.46180717806799,46.0488166686847,37382578,3.4
4.2767686775094,45.3130288356363,38722484,3.9
3.9426315810775,45.3304603087522,38462488,3.4
4.13637544522809,45.4317631327931,38622498,3.9
3.87119882638972,45.74190124139,38442534,3.75
3.64087785361249,45.728318223805,38262534,3.75
3.83135586397492,45.8660522740617,38422548,3.6
3.87455465714092,45.9408136905249,38462556,3.8
3.81907617703519,45.973729794388,38422560,3.75
3.96932115766643,46.0184855421437,38542564,3.8
4.27625600842176,46.0535001599379,38782566,3.35
4.48047456760731,46.0823390837744,38942568,3.9
4.49707583548619,46.173464178004,38962578,3.5
4.51567540886475,46.4993379933406,39002614,3.65
7.46383133565783,48.0863670301423,41322778,3.1
7.48887330455071,48.1229494049063,41342782,3.35
7.78499697246113,48.7232965815811,41582848,2.5
8.10345752272151,48.9271245855936,41822870,2.75
9.93121467095519,49.3389391637495,43162914,3.15
10.0988234560156,50.5797642400094,43283052,3.9
9.28705468476812,48.2212292866618,42682790,3.8
9.33897878182232,48.3655122197911,42722806,3.35
9.44511280424472,48.5280377805134,42802824,3.75
9.52766788907269,48.3844723779158,42862808,3.85
9.63549754410788,48.4028736908558,42942810,3.9
9.95942691818131,48.4934320881717,43182820,2.8
10.0677919288744,48.6193654720301,43262834,3.2
10.8873319394029,48.9576873321434,43862872,3.1
11.1545249748538,49.8726503828888,44042974,3.35
12.0750267395959,47.9700049310973,44762764,3.95
12.9856692210912,47.9670456156598,45442766,3.75
13.0092388323886,47.9123750493862,45462760,3.55
13.602026017963,47.9665806946083,45902768,3.5
13.9367680518001,48.1352632949127,46142788,3.15
14.2035015961748,48.107387594564,46342786,3.05
14.7126679902737,48.0867640971387,46722786,2.95
14.717675646171,48.1406255170208,46722792,3.45
15.7541778375211,48.2536663279296,47482810,3.1
9.18579859652227,47.8245846313783,42602746,3.8
9.74558346617563,47.9892901095301,43022764,3.55
9.74745087657749,47.6113248894177,43022722,3.95
9.98665195838509,47.827605704296,43202746,3.8
6.00221973709133,45.807581256162,40102530,3.5
5.71833899913103,47.4375302688369,39982712,3.45
5.82273624628071,47.4596094799123,40062714,3.2
4.68036923119494,45.8939380558418,39082546,2.85
4.8775615642747,46.2646017609916,39262586,2.55
5.03841872809497,45.9293144332869,39362548,3.05
4.9985188997513,46.3605561914282,39362596,3.35
5.05592542329883,46.0203670084279,39382558,2.8
5.0613204176202,46.5258562885278,39422614,3.05
5.19109126325637,45.9543779188125,39482550,2.8
5.1327344807382,46.6012820866012,39482622,3.55
7.4645616848882,48.6084576183214,41342836,3.65
8.96979524305343,49.2622897525681,42462906,2.6
9.1910373798319,49.1741572178574,42622896,2.8
8.86220263595803,50.3404080451454,42403026,3.0
3.11525540685737,44.9901868308238,37782456,3.15
2.50760344880842,44.9665172247575,37302458,3.75
2.82618684926518,45.0612211458542,37562466,3.75
2.46295061669444,45.1080919986719,37282474,3.8
2.89047768355256,45.156052033319,37622476,3.8
2.37727414820133,45.174287441069,37222482,3.55
2.57730942648884,45.2067280162383,37382484,3.85
2.67859866177093,45.2138430121752,37462484,3.7
2.5495729618719,45.2228569074657,37362486,3.9
2.44091813192172,45.2693760975019,37282492,3.8
2.94350373752578,45.3405024109608,37682496,3.75
2.9851393380042,45.4156267526951,37722504,3.9
2.36788546342199,45.4269630748428,37242510,3.75
2.89494468895019,45.5180926749424,37662516,3.85
2.88071109763676,45.8245556881012,37682550,3.85
2.47681159186943,45.9413515416113,37382566,3.4
2.80091278415543,46.0361548528126,37642574,3.45
3.80439354438141,44.5089701678694,38282398,3.75
3.17018711740021,44.5415766216834,37782406,3.45
3.22026278387725,44.5448547216356,37822406,3.85
3.67117309645376,44.5732746207503,38182406,3.7
3.76944363576612,44.5972871430044,38262408,3.65
3.46863747694447,44.5788394000841,38022408,3.75
3.56067217194023,44.656911692915,38102416,3.75
3.80971831770714,44.6900880626795,38302418,3.75
3.35782033172929,44.6622568128771,37942418,3.35
3.25529936106565,44.6737552737421,37862420,3.25
3.02948039695991,44.6588843692997,37682420,3.9
2.92915113063636,44.6521183887616,37602420,3.7
2.87671979354131,44.6666383169836,37562422,3.9
3.07301237604169,44.7160624694793,37722426,3.8
3.47287268297344,44.7599504589713,38042428,3.55
2.86760129241938,44.7383915186523,37562430,3.8
3.08927583397925,44.7895019776403,37742434,3.6
3.16471523324248,44.7944717917719,37802434,3.75
2.50651725782256,44.7854497199859,37282438,3.65
2.47897876076448,44.80156738032,37262440,3.65
3.99916325169874,44.8096190713296,38462430,3.9
3.94493176193543,44.8426388743227,38422434,3.35
3.25883079319864,44.854853229623,37882440,3.75
3.8886694804014,44.8935896112654,38382440,3.8
3.81105727444609,44.9070999314703,38322442,3.8
3.30057526464611,44.9298783489991,37922448,3.9
4.48691355834905,44.9991003981878,38862448,3.25
3.95457246290089,44.9877905219963,38442450,3.55
3.14491211952838,44.9559609099491,37802452,3.3
4.12568239959333,45.0517412681847,38582456,3.75
3.68171547789383,45.152442441213,38242470,3.75
4.42741634098775,45.3391762635078,38842486,3.75
3.71400795425392,45.3170500018119,38282488,3.55
3.61242990850044,45.3109308251956,38202488,3.3
3.8075352718206,45.3948823506683,38362496,3.75
3.94830452163822,45.5114726435869,38482508,3.75
3.75352037416159,45.6446806685943,38342524,3.75
3.77497574885046,45.682083430752,38362528,3.75
7.90264581689002,47.8615615346147,41642752,3.85
8.08892191786507,47.8829664187148,41782754,3.75
6.46948944884701,48.0949929080217,40582782,3.4
6.51599820220406,47.8082632612606,40602750,3.55
6.98119086827173,48.0741921170229,40962778,3.75
6.98987023056598,48.3805479907702,40982812,3.4
7.11217095904158,48.1317266255258,41062784,3.85
7.25862612907636,48.4055356324205,41182814,3.65
7.32215883276626,48.2270530857248,41222794,3.85
5.80281132242443,46.7197053304954,40002632,3.9
6.19185206596614,46.7702229718693,40302636,3.6
5.58502910527441,46.8191909654377,39842644,3.0
6.4209889156131,46.8681971379378,40482646,3.75
6.69891703218561,47.0392372520692,40702664,4.0
6.66692896023338,47.1283535755244,40682674,3.75
6.3737469270509,47.1730039763611,40462680,3.8
6.62901466715501,47.3073654655411,40662694,3.85
6.54502011797019,47.376800354648,40602702,3.8
5.52938899589886,46.5463788897406,39782614,3.8
5.61151839414762,45.8643097195923,39802538,3.8
5.62706617326625,45.9912387284484,39822552,3.7
5.69854894820168,46.3909783946032,39902596,3.55
5.76607312305965,46.1952761394566,39942574,3.7
5.9470810833883,46.5449291267493,40102612,3.55
21.072634525647,50.9319477516566,50963150,2.4
21.2373077650848,50.897807726117,51083148,2.9
21.5009355940519,50.7990396093761,51283140,2.95
21.6568346503123,51.074026826772,51343172,2.8
21.6861579424458,50.9620218791994,51383160,3.05
21.7860551518232,50.7882390761814,51483142,2.85
16.5601469053543,50.8792833015813,47823106,3.05
16.6605195722028,50.9817775452027,47883118,3.3
16.2394420394144,51.0413322074749,47583122,2.9
17.1361172205762,50.5382136768412,48263072,3.1
16.7528605129871,50.6336014946942,47983080,3.55
16.6709025126733,50.6564328985467,47923082,3.3
19.1961105012995,49.8843147344121,49803016,3.25
19.7720109327048,50.0895934513135,50183044,3.0
19.9541086888214,50.4180306199321,50263082,2.85
20.1292876925747,50.4388526339067,50383086,2.85
20.221581025916,50.3399833389055,50463076,3.1
20.2378208204278,50.2841409810834,50483070,3.0
20.5239606931224,50.2942887675139,50683074,3.4
17.8819874676072,49.5677993118567,48902970,2.8
18.4085498828637,49.8732412541736,49243008,2.8
18.1901915690754,49.9073311174189,49083010,3.4
18.4488397281318,49.9425680936668,49263016,3.15
17.9864893418418,50.030306558571,48923022,2.95
17.2907845382105,50.4382046317007,48383062,3.1
20.7749863703484,50.3977798858984,50843088,3.45
21.1066889100589,50.4748257805318,51063100,2.7
21.2093930697731,50.6644984805694,51103122,2.5
21.5261287459054,50.6693400304402,51323126,2.8
12.5525349552328,51.0371545811135,45003106,3.15
14.4849246763371,50.9424460246869,46363102,3.35
15.3996389793973,50.9573939919763,47003108,3.5
15.4385579539475,51.0456690142987,47023118,3.2
12.6741113755809,52.6351296810259,45023284,3.5
12.7275880009101,52.5440002175233,45063274,3.35
12.8333018284725,52.8113091278258,45123304,3.6
12.8902348666421,52.324340832284,45183250,2.6
13.0123638778986,52.824930068452,45243306,2.5
13.307424542428,52.7991657569406,45443304,3.55
13.8637607146038,52.7105382594592,45823296,2.45
13.9757864506188,52.310945277508,45923252,2.65
14.03273650587,51.9670662039555,45983214,2.9
14.1926341463398,52.4294773534669,46063266,2.85
14.2393248762969,52.3018237757973,46103252,2.9
14.3670095672834,52.4052014410334,46183264,2.85
14.4828667854278,52.0948363106856,46283230,3.0
14.5247183682167,52.2192678851103,46303244,2.9
12.1665316701543,53.1308607777401,44663338,2.75
12.3686999545754,53.001195954534,44803324,2.6
12.4034462581351,53.0904126324363,44823334,2.5
13.3527783637213,50.2609613193879,45603022,3.75
13.7325225194476,50.4471946871094,45863044,3.0
13.7902144747211,50.4633027832899,45903046,3.65
13.8032603794952,50.6248739114908,45903064,3.65
14.2379566355172,50.7357095052705,46203078,3.25
14.4026036617897,50.6755167925705,46323072,3.15
16.0929482701188,53.3747606131427,47263380,2.7
16.2831652300329,53.4371564178446,47383388,2.65
16.2946977705435,53.3103417690965,47403374,2.85
16.4243893055455,53.7723854211362,47443426,2.7
16.3631722885329,53.162498922369,47463358,3.3
16.9704183607978,53.9408781658131,47783448,3.4
16.9533859923373,53.6531400944424,47803416,2.65
17.3896784631471,54.0606911940273,48043464,2.9
17.9396731724652,53.8817502991547,48423448,3.65
18.269541089713,53.5345090110221,48683412,2.8
18.3930080870988,53.5440970518869,48763414,3.65
14.5322367310423,52.8670989080723,46263316,3.2
14.8403704137392,52.6929927068293,46483298,3.55
15.068765744477,52.3593289517881,46663262,3.3
15.0734521423603,52.1429938176415,46683238,2.65
15.2490469346937,53.3782487586159,46703376,2.9
15.4223998849283,52.3617181397596,46903264,2.95
15.5119448191429,53.0782919921252,46903344,2.5
15.8289700199521,52.5406976143184,47163286,2.9
11.6959667419229,55.5832420129792,44283610,2.8
12.0247226578948,55.812171440843,44483636,2.45
11.2573780468354,54.7434914084979,44023516,2.95
11.4144360062889,54.7957358773335,44123522,2.5
11.1382102480304,54.9243815457087,43943536,2.85
16.3083493036321,49.6487782595866,47762968,3.4
16.6720381394132,49.6639550843891,48022972,2.5
16.3982825427449,49.69783961131,47822974,3.5
16.0157575472691,49.7549166274083,47542978,3.75
16.5909996975653,49.8852426185834,47942996,3.1
13.9277820482132,48.7120312030182,46102852,3.65
14.4192534202484,48.729621065795,46462856,3.15
14.4240427379685,48.783482262808,46462862,3.75
14.4544282862909,48.8183053016263,46482866,3.15
12.6648567770458,49.505350048774,45142936,3.35
12.7506841520546,49.5572780428692,45202942,3.1
12.8080056068277,49.5918594701251,45242946,3.1
13.0544799091823,49.549467679952,45422942,2.8
13.1737761659539,49.2581730554358,45522910,3.4
13.2501617480054,49.5800027742106,45562946,2.75
13.2729421514763,49.5073439082203,45582938,2.9
13.8287479268092,49.5438597181149,45982944,3.0
13.8336874129765,49.2555874724008,46002912,3.0
13.9667321708288,49.5390932093031,46082944,3.0
14.0139588387035,49.1052085012098,46142896,2.8
14.1931553890028,48.9545391713166,46282880,3.4
14.3805301549743,49.5237826462057,46382944,3.2
14.3983570260557,49.4150139811691,46402932,3.3
14.4340457532604,49.5036785171647,46422942,3.0
14.7249958799461,49.3657398147999,46642928,3.35
14.79585009231,49.5248984492394,46682946,3.35
14.8516939872063,49.2522293912255,46742916,3.0
14.9336902507047,49.518950753757,46782946,3.75
14.9011370142432,49.1960199815235,46782910,2.95
15.2608780321418,49.2157621510867,47042914,3.2
15.3725800395142,49.4808572658111,47102944,3.1
15.4014824536999,48.9927400691722,47162890,3.45
15.5468768783868,49.3101506574639,47242926,3.75
15.5478614739069,49.0757167873788,47262900,2.8
15.566138477538,49.237079673538,47262918,3.4
15.6467803382975,48.9806048667687,47342890,2.8
15.6950684580911,48.9240520735765,47382884,2.8
15.9113103575571,49.1292343056729,47522908,3.7
15.9998509431589,49.1786329336953,47582914,3.4
16.0841189468014,49.1921247748943,47642916,3.65
16.2026057777486,49.2577857730596,47722924,3.5
12.4058197064286,49.8530326194564,44942974,3.9
12.6291409119671,49.8660726825856,45102976,3.25
12.8195111555809,49.7895247538595,45242968,2.95
12.9136429245552,49.9670977651873,45302988,3.7
13.0194002560402,49.8743591795926,45382978,3.5
13.1719749149754,49.6542213837163,45502954,2.9
13.2032151662648,49.7073373425316,45522960,3.4
13.2586169510294,49.7057559551551,45562960,3.65
13.4550661825623,49.7359311658635,45702964,3.35
13.7981261884177,50.2110241645382,45923018,3.5
13.8544610113878,49.8670744676965,45982980,3.05
14.0782226817522,49.8772594095966,46142982,3.7
14.3544005700377,49.8489877807488,46342980,3.05
14.5033049776887,49.9512414826808,46442992,2.8
14.7170043393208,49.8524984691257,46602982,2.45
14.9094589556861,49.8263122516479,46742980,3.1
14.9870942977859,49.7688678773827,46802974,2.95
15.1237006256291,49.7447474924676,46902972,3.05
11.3169965094333,51.7229916857615,44123180,3.1
11.836375850274,51.6800590247196,44483176,3.15
10.2250279233677,53.3118444684682,43363356,3.8
12.1061474152678,52.5026489708837,44643268,2.65
12.3254786432327,52.7503080155673,44783296,3.15
16.2916102626008,52.8777639109547,47443326,3.7
16.8496093974917,53.0095270951388,47803344,2.75
17.9299243992654,52.8526508470502,48543334,2.8
18.0962295782368,50.6731409615841,48923094,3.2
17.45202462384,51.0959287919051,48423136,3.65
17.4293680705362,51.1334966655012,48403140,2.9
17.9031012395731,50.5420573731599,48803078,3.75
15.3715414790568,52.6702919065741,46843298,2.95
15.8032871971135,52.7942637939903,47123314,2.65
19.3131749690557,52.4631774918751,49523302,2.55
19.6675282014228,52.4529058693348,49763304,2.9
20.2052357755124,52.3352732203389,50143296,3.55
21.4604858504388,50.4034623024305,51323096,3.3
10.6610464051287,52.3935966867622,43663254,2.75
11.138927775598,52.6955626358245,43983288,3.65
11.1878904951773,52.3175996224253,44023246,3.35
11.2246538518245,52.5868634686729,44043276,3.65
11.467870024387,52.799837295496,44203300,2.5
11.4932251724372,52.6736898811479,44223286,3.2
11.8479224720957,52.6687359947995,44463286,3.15
23.7670523324039,51.0409903159787,52803194,3.05
23.7762498493429,51.1676307926224,52783208,2.6
22.6071559220552,51.5745161210788,51903238,3.2
22.8418214735604,51.6762782514423,52043252,3.55
22.7680022646378,51.8300972895479,51963268,3.9
22.8220678789893,51.9152314252701,51983278,3.05
22.941925999889,51.9202255300182,52063280,2.65
22.8137710156959,51.9889952234808,51963286,3.75
23.5076457940891,51.9290503745465,52443288,3.2
12.8165429155622,53.9267159539582,45063428,3.65
12.9598020479775,53.7974450802991,45163414,2.7
13.1377396570797,53.7390477920989,45283408,2.85
13.7355063057939,53.2903924090106,45703360,3.2
13.9385855146196,53.2119707385868,45843352,3.05
14.932630578701,53.2474803925867,46503360,3.25
15.027291034502,54.0540140461,46503450,3.65
15.6290881817889,53.9738296100301,46903444,3.25
15.6788913917244,54.1156943610798,46923460,3.2
15.7884497005849,54.0204710046103,47003450,3.05
18.5659541090038,53.9478733619927,48823460,2.75
18.6648748759398,53.8323893599845,48903448,3.25
18.7777755877223,53.9328336520107,48963460,3.3
18.0977590826809,54.5399877691704,48443522,2.9
18.2878722975143,54.0935747894514,48623474,2.65
18.698131977331,53.9927892309355,48903466,2.8
14.9430894904997,53.8593383294744,46463428,3.35
15.0323365134051,53.5855524084487,46543398,2.85
15.4887581068562,53.8360585830962,46823428,3.0
14.9097214515051,53.5725553965771,46463396,2.85
14.6326174762347,52.971288872964,46323328,3.15
18.3665440207665,52.4794576317951,48883296,2.45
18.5232411801893,52.5225454972757,48983302,2.95
16.8485513727547,53.5688784439864,47743406,3.3
17.3615655368663,53.3763729166256,48103388,3.4
17.5017053086109,53.3135916132502,48203382,2.7
17.547326146171,53.4010316154489,48223392,2.6
17.9859188415394,53.3186549314923,48523386,3.55
18.0884391131517,53.2214823208945,48603376,3.0
18.1317531282319,53.2908466363631,48623384,2.65
18.5348569223419,53.1906642749466,48903376,2.9
17.5738148786742,53.0382336591567,48283352,3.15
17.6501818009781,52.9611577042445,48343344,2.9
17.6734718012715,52.9235509234367,48363340,2.95
17.8809638313815,52.7475029977557,48523322,3.0
17.9726192762917,52.7594821680467,48583324,3.25
18.3068625901322,52.7909077367779,48803330,2.95
16.4537651992415,52.5625629462477,47583292,3.15
16.6764880271691,51.6844224796059,47823196,3.2
17.2985113223927,51.7555931032121,48243208,2.5
17.038853049489,51.7714722455124,48063208,2.8
19.1110158346192,51.6284377513528,49503208,3.65
18.6871978900555,51.6969037892501,49203212,2.85
17.524226129172,51.8857674084821,48383224,2.25
18.3041526946682,51.8331718021961,48923224,3.3
17.7585770052627,51.8885791407463,48543226,2.8
18.1471855367485,51.9345336872306,48803234,2.9
16.9621304263623,52.0286773232349,47983236,3.25
16.1219666527249,52.0933164693024,47403238,3.7
18.8477337041871,51.9200041086837,49283238,2.8
16.2242260162123,52.1961500542751,47463250,4.0
18.9014623103271,52.0425653628373,49303252,2.85
19.245796547279,52.1426845680112,49523266,2.85
17.4278012311178,52.3613096288526,48263276,2.65
18.073520918325,52.3371267009841,48703278,2.7
16.5526574722172,52.4309106277619,47663278,3.05
17.5307067909246,52.4450962572466,48323286,3.05
19.0244989482027,52.5035888497845,49323304,2.7
19.024462098483,52.358853663999,49343288,2.8
19.1300340041151,52.2964700301923,49423282,3.05
19.2547292896897,52.467754321757,49483302,2.75
19.2793366287064,52.302939271772,49523284,2.9
19.2643933292885,52.231717002919,49523276,3.1
19.4425695319966,52.2356972055424,49643278,2.5
19.45641689702,52.1621728856961,49663270,2.6
19.4830862873578,52.2867621573601,49663284,2.45
19.8494189780993,52.6009569510471,49863322,3.25
19.9779237027626,52.7714214537848,49923342,2.9
19.9402755814674,52.2129154011643,49983280,2.7
20.0795121463623,52.5635276594327,50023320,2.9
20.2424748424551,52.4951905840999,50143314,2.75
20.2388563230372,52.0967201754246,50203270,3.65
20.6055247401296,52.517649137341,50383320,2.95
21.0184020580585,52.498102464398,50663322,2.95
21.4706127038085,52.400620766246,50983316,3.65
18.9435895699046,52.9800602043264,49203356,3.35
19.5843682456919,51.934545385094,49783246,2.75
19.6690808276186,52.0543623545307,49823260,2.9
19.6135767676781,51.6605313430005,49843216,2.65
19.7676080809822,52.100555416644,49883266,3.5
19.7395847225767,51.4327397776297,49963192,3.25
19.7548896532193,51.5039056399188,49963200,2.9
19.8493719843473,51.8039002228978,49983234,3.7
19.7757942814946,51.465925249272,49983196,2.55
19.8236422384365,51.5524639635412,50003206,2.9
19.8861457899185,51.4384776562746,50063194,3.1
20.3873736983605,51.8479920385164,50343244,2.65
20.7697297150577,51.8496940140072,50603248,3.4
20.8057886645444,51.7556500260175,50643238,3.05
21.0679758034818,51.9852101153027,50783266,2.8
21.5898962585501,52.0619155566895,51123280,2.8
21.6475867928498,52.0562013791032,51163280,2.85
21.7294105771324,52.0298720242987,51223278,3.05
21.8395010170222,52.109693146882,51283288,3.05
21.9025872304738,51.9033294411078,51363266,3.5
17.9034955589689,51.0479026491814,48743134,3.1
18.8988621282733,50.9935750772957,49443136,2.7
18.2754592689782,51.0399384336651,49003136,3.2
21.6121690475539,52.259587913441,51103302,2.8
21.8001907245713,52.2954213668522,51223308,3.1
13.3207548869088,49.3979390762841,45622926,3.05
13.9694047747348,49.2328622218703,46102910,3.0
14.2600704656496,49.0961148412119,46322896,2.95
14.3179016948357,49.1299264316405,46362900,2.55
14.4435706097871,49.3051562370184,46442920,2.7
14.514333129179,49.176228414662,46502906,2.55
14.5931121007172,49.1369944226841,46562902,2.8
16.0359973359271,49.9161446350348,47542996,2.8
16.0240183265738,50.0430134076708,47523010,2.9
15.9404915075808,50.0474078347477,47463010,3.05
16.1655136972843,50.0534630573981,47623012,3.0
13.5932499479859,50.4696417737817,45763046,3.4
13.6762692346105,50.4490119292101,45823044,3.2
13.9189449511735,50.3149581572333,46003030,2.9
13.9559898254208,50.4216995417442,46023042,3.65
14.1493175201402,50.0547510736717,46183002,3.05
14.2089068125197,50.4126888092377,46203042,2.75
14.313091774145,50.3187794355735,46283032,3.25
14.4152059424358,50.2068312684096,46363020,3.35
14.6408153765038,50.5040674245127,46503054,2.85
14.6092377087093,50.1811484260453,46503018,3.25
14.6354407396511,50.1620748900519,46523016,2.95
14.7859647504904,50.2639376434444,46623028,2.55
15.3456568999259,50.2391080183655,47023028,2.9
15.5030634839471,50.1415075026809,47143018,2.5
15.6146923585821,50.1360607909676,47223018,3.1
15.683351765421,50.2408161373619,47263030,2.65
15.7545117052733,50.363441559819,47303044,2.4
14.8212609260286,50.3345079078097,46643036,2.65
14.7940308256304,50.065446755595,46643006,2.95
14.9616613395545,50.5987254873292,46723066,2.95
15.1112730950549,50.411999658325,46843046,2.7
18.2588917361379,51.7460020408903,48903214,2.85
18.3273333056406,51.9580513536539,48923238,2.65
18.3496037706849,51.9203207057758,48943234,2.9
18.4907332150805,51.8921220337943,49043232,2.85
17.360411817966,52.3113557674492,48223270,2.4
17.5955361925977,52.1339868494277,48403252,2.7
17.6276708470585,52.1499723949975,48423254,2.8
17.7180090933091,52.1621598758792,48483256,2.75
17.8804751833398,51.9165902930499,48623230,2.9
17.9644466733853,51.7302642200835,48703210,2.9
18.1184933818166,52.0991470178386,48763252,2.4
18.1413544112855,52.2240612508312,48763266,2.65
18.194399688088,51.5517429220676,48883192,2.9
18.5990885225518,51.5406815030901,49163194,3.0
19.2819858142361,51.3253720180671,49663176,2.6
19.2810327927763,51.0358521451145,49703144,2.75
19.4492327366457,51.2937661459255,49783174,2.55
19.6864783505334,51.183629458004,49963164,2.35
19.8169624448197,51.118284849442,50063158,2.7
19.859099196205,51.3139675694382,50063180,2.9
19.8017494997676,51.0471201781013,50063150,2.9
19.9237768112044,51.3446836305736,50103184,3.3
19.9072782188907,51.0018714641374,50143146,2.5
20.084222965286,51.6751574424811,50163222,2.4
20.1628213643426,51.5052210275008,50243204,2.8
20.268696456538,51.5865563771399,50303214,2.75
20.4733500291363,51.7133945027443,50423230,3.15
20.7589664937415,51.5604099386119,50643216,3.05
20.8947396330052,51.2755764517642,50783186,2.8
20.9503108776688,51.5062564298019,50783212,2.6
21.0514021940268,51.4422302489893,50863206,2.9
21.0194961544807,51.1911592472664,50883178,3.0
21.1874167225161,51.7559988767695,50903242,2.5
21.375225735648,51.3382765954641,51103198,3.3
21.4153892170461,51.4977919728662,51103216,3.75
21.466408525493,51.583589053101,51123226,2.5
21.3523567604731,51.0136211500659,51143162,2.85
21.7442547641722,51.301408488922,51363198,2.85
21.7351009087962,51.2659900347956,51363194,2.9
17.3354737790419,50.7242321426508,48383094,2.9
17.876045904079,50.8871836446968,48743116,3.65
17.9922451998404,50.8972530477893,48823118,3.65
17.7152348828814,50.9522445761302,48623122,3.25
17.8598888253189,50.9605487089819,48723124,2.9
17.5911795380812,51.0688258862148,48523134,2.95
17.8742222949062,51.2124888473871,48703152,2.7
16.9984505827039,51.3227414266819,48083158,3.15
17.4613009110181,51.3300620020173,48403162,2.8
18.0956262255158,51.3237303875277,48843166,2.75
17.6446378788989,51.3903876440693,48523170,3.05
18.9718679950339,51.3678463417545,49443178,2.95
19.5163001137379,50.7813044403419,49903118,2.6
19.6006093849014,50.3577713182617,50023072,2.05
19.8389035963596,50.6816489134655,50143110,2.75
19.8051505525304,50.5215069385367,50143092,2.6
20.0392662859239,50.6823902202327,50283112,2.6
20.1866549512541,50.8325092858365,50363130,2.35
20.4040175468805,50.6498364053594,50543112,2.9
18.6145173434427,50.2375397759183,49343050,3.15
17.7891775343661,50.369206837332,48743058,3.1
17.5264461244837,50.4951773475278,48543070,2.85
20.9768160522668,50.6507467461725,50943118,2.9
14.7727020642847,51.7953629783172,46503198,2.8
14.9457998280903,51.5180432084586,46643168,2.6
15.0419956350128,51.6039936786326,46703178,3.3
15.0929463187393,51.7999268295679,46723200,3.65
15.0935799872255,51.5477213085127,46743172,2.35
15.1592583752199,51.6168971755725,46783180,3.35
15.1735728429927,51.7423625902479,46783194,2.75
15.6379148251309,51.7389851184775,47103196,2.5
15.6773706700375,51.3586197386113,47163154,3.0
15.5778408631313,51.9580936945805,47043220,2.1
15.8041473109041,52.1273889578603,47183240,3.05
16.1943470497409,51.9813614453995,47463226,3.45
16.0256501202014,51.3771737248808,47403158,3.25
12.6166723120774,51.6652526110531,45023176,3.65
13.9757312021205,51.3210620863362,45983142,3.65
12.3821523347274,52.1557927333461,44843230,2.5
12.4425349289428,52.1905282810922,44883234,2.5
13.9565230244609,50.7637150787534,46003080,3.5
16.342294388314,50.7471787992097,47683090,3.55
14.8712597800594,50.8187443173408,46643090,3.75
