POINT_ID,BD 0-20,Depth,pH_CaCl2,EC,OC,P,N,K,TH_LAT,TH_LONG,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc,Clay,erosion_by_water
46722786,1.443,0-20 cm,6.4,15.52,16.9,53.3,2.1,217.6,48.0867641,14.71266799,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),23.0,0.0250004343688488
46742758,1.179,0-20 cm,5.1,26.6,25.7,< LOD,3.2,132.7,47.83424481,14.7161331,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),30.0,0.0
46602982,1.403,0-20 cm,5.6,9.79,11.2,21.1,1.3,62.3,49.85249847,14.71700434,B33,U111,Cropland,Soya,Agriculture (excluding fallow land and kitchen gardens),9.0,3.32696199417114
46722792,1.072,0-20 cm,5.4,28.2,21,22.3,2.5,227.4,48.14062552,14.71767565,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),35.0,0.0250004772096872
46642928,1.37,0-20 cm,4.3,6.95,20.7,11.1,1.5,201.1,49.36573982,14.72499588,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),19.0,0.299999982118607
46862582,0.984,0-20 cm,5.4,14.41,66.7,< LOD,6.4,106.1,46.24655977,14.73117528,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),26.0,0.0250001586973667
46862586,0.158,0-20 cm,3.8,10.09,69.3,< LOD,4.1,92.7,46.28250289,14.73434552,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,32.0,0.100000083446503
45864106,,0-20 cm,3.7,6.28,51.2,< LOD,2.1,85,59.97489247,14.73743718,C33,U120,Woodland,Other mixed woodland,Forestry,5.0,
46383352,,0-20 cm,5.2,9.53,4.1,51.9,0.6,87.1,53.18296004,14.7452977,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),4.0,0.324437260627747
46023898,0.535,0-20 cm,3.6,25.0,213.2,17.6,7,218.4,58.09916448,14.76202357,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,8.0,
46063842,0.255,0-20 cm,4.4,121.7,301.4,16.6,15.2,137.3,57.59455946,14.76384075,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,
46842660,0.319,0-20 cm,3.5,14.47,150.3,42.1,8.7,214.7,46.94845087,14.76779589,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,10.0,0.0
46103788,0.097,0-20 cm,3.3,14.14,99.4,34.8,4.5,116.8,57.10795818,14.76819618,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,8.0,
46503198,1.481,0-20 cm,4.8,5.11,8.1,56.3,0.9,86.5,51.79536298,14.77270206,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),3.0,0.35852587223053
46623028,1.548,0-20 cm,5.4,7.05,3.2,53,0.4,76,50.26393765,14.78596475,B19,U111,Cropland,Other cereals,Agriculture (excluding fallow land and kitchen gardens),5.0,1.10294961929321
45924062,0.663,0-20 cm,3.6,6.24,42.8,< LOD,1.7,37.9,59.57640634,14.78854827,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,3.0,
46643006,1.587,0-20 cm,7.2,17.14,14.9,20,1.7,224.9,50.06544676,14.79403083,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),24.0,0.299999982118607
46682946,1.207,0-20 cm,4.9,22.4,19.2,66.6,2.1,339.2,49.52489845,14.79585009,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),10.0,0.364639163017273
47541538,,0-10 cm,7.3,22.72,49.1,16.3,5,288.5,36.78884558,14.81341337,E30,U111,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),22.0,0.175001114606857
46643036,1.36,0-20 cm,7.4,17.37,8.7,11.6,1.1,149.4,50.33450791,14.82126093,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),23.0,1.61398720741272
46942572,0.742,0-20 cm,6.8,38.8,103.7,< LOD,7.1,201,46.15207451,14.8265475,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),44.0,6.75036858410749e-07
46882668,0.424,0-20 cm,3.8,10.24,106.3,24.5,5.3,136.2,47.01797398,14.82680577,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,9.0,0.0
47222114,1.38,0-20 cm,7.6,19.44,14.2,< LOD,1.6,618,42.01420845,14.82738559,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,38.0,3.65091419219971
46483298,0.739,0-20 cm,3.6,5.76,37.5,41.5,1.7,24.7,52.69299271,14.84037041,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,3.0,0.0
46083880,0.198,0-20 cm,4.1,16.79,295.2,25.1,20.2,224.7,57.93411387,14.84187887,C10,U120,Woodland,Broadleaved woodland,Forestry,7.0,
46982534,0.929,0-20 cm,5.6,17.29,34.3,< LOD,3.2,96.5,45.80824863,14.84749351,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,24.0,2.71291213493896e-07
46742916,1.317,0-20 cm,4.5,10.41,12.9,18.7,1.4,132.9,49.25222939,14.85169399,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),20.0,0.0
47002510,0.148,0-20 cm,5.7,9.45,27.7,< LOD,2.1,59.5,45.59136487,14.85392226,C10,U120,Woodland,Broadleaved woodland,Forestry,18.0,1.2432930240891e-09
45584576,0.451,0-20 cm,3.7,14.87,99.9,< LOD,3.9,27,64.21521251,14.85683846,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,,
45924116,0.717,0-20 cm,4.3,5.19,41.1,< LOD,1.9,41,60.06099199,14.85727095,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,6.0,
46822808,0.621,0-20 cm,4.0,36.5,84.2,50.6,6.7,231.6,48.27840372,14.86554239,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,23.0,0.0
46643090,0.89,0-20 cm,4.0,7.71,33.2,26.4,3.3,89,50.81874432,14.87125978,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),14.0,0.0
46882726,0.936,0-20 cm,4.1,7.4,70.6,11.3,4.8,95.8,47.53878371,14.87536709,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,19.0,0.0
45784336,0.983,0-20 cm,4.3,2.31,23.7,< LOD,0.8,34.8,62.04501098,14.89684322,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,10.0,
46782910,1.51,0-20 cm,6.1,6.48,12.3,26.8,1.4,90.6,49.19601998,14.90113701,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),11.0,1.1586389541626
45904180,0.899,0-20 cm,4.1,5.62,30.4,18.3,2.1,32.6,60.63665682,14.90539561,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,6.0,
46942670,0.317,0-20 cm,3.5,22.6,210.4,44.9,9.6,293.5,47.0323917,14.9071984,E10,U120,Grassland,Grassland with sparse tree/shrub cover,Forestry,8.0,0.0
46742980,1.36,0-20 cm,4.8,8.03,16.7,31.6,1.9,109.2,49.82631225,14.90945896,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),13.0,0.426693588495255
46463396,1.227,0-20 cm,5.8,6.87,12.3,24.3,1.2,30.1,53.5725554,14.90972145,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,4.0,2.97406005859375
45764378,0.134,0-20 cm,3.1,26.6,155.3,107.5,4.3,324.1,62.423616,14.91857918,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,8.0,
46263700,0.032,0-20 cm,3.0,18.65,324.4,90.9,11.3,258.7,56.309344,14.92844288,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,6.0,
45944144,0.261,0-20 cm,3.9,73.2,326.2,39.7,16.8,354.4,60.31103858,14.92981656,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,7.0,
46503360,1.037,0-20 cm,6.4,19.16,17,49.7,2.1,233.2,53.24748039,14.93263058,B32,U111,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),16.0,0.299999982118607
46782946,0.53,0-20 cm,3.2,17.56,87.8,19.3,4.7,102.5,49.51895076,14.93369025,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,17.0,0.383764654397964
46762986,,0-20 cm,6.3,13.9,13.6,53.3,1.5,104.4,49.87891818,14.94273402,B32,U111,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),8.0,0.0
46463428,1.488,0-20 cm,5.4,9.8,20.8,20.2,2.2,80.6,53.85933833,14.94308949,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),6.0,0.402914583683014
46123910,0.949,0-20 cm,6.6,26.5,25.7,< LOD,1.7,62,58.20066919,14.94564433,A22,U312,Artificial land,Non built-up linear features,Road transport,11.0,
46643168,1.431,0-20 cm,4.7,4.26,9.9,30,0.8,18.2,51.51804321,14.94579983,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,3.0,0.0
45904216,0.583,0-20 cm,3.7,7.82,94.5,14.5,3.8,87.6,60.95982524,14.95407017,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,9.0,
46723066,1.161,0-20 cm,3.8,4.44,12.6,< LOD,0.7,61,50.59872549,14.96166134,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,7.0,0.0
46103960,0.647,0-20 cm,4.2,10.41,96.3,12.1,5,49.6,58.65030061,14.97358847,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,8.0,
46902810,1.228,0-20 cm,6.2,13.93,19.2,34.3,2.1,78.2,48.29155823,14.97484889,B18,U111,Cropland,Triticale,Agriculture (excluding fallow land and kitchen gardens),16.0,0.0
46802974,1.313,0-20 cm,5.8,10.34,12.2,28.5,1.4,148.6,49.76886788,14.9870943,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),26.0,0.0
47621670,1.167,0-20 cm,5.8,9.13,21.3,< LOD,2.2,221.4,37.98022402,14.98736634,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),12.0,0.0
47022650,0.544,0-20 cm,4.4,22.1,101.2,17.5,5.5,98.5,46.84798219,14.99507212,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),9.0,0.0
46183872,0.532,0-20 cm,4.0,15.19,101.5,22.2,6,90.9,57.85619227,15.00023416,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,7.0,
45884278,0.374,0-20 cm,3.6,9.22,106.9,13,3,162.7,61.5177605,15.00321645,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,6.0,
47721542,1.059,0-20 cm,7.3,18.4,16.3,< LOD,1.9,209.2,36.81466721,15.01565672,B75,U111,Cropland,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens),20.0,0.175000309944153
46024108,0.338,0-20 cm,4.8,46.1,179,10.5,9.7,73.5,59.98294064,15.02521508,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,13.0,
46503450,0.912,0-20 cm,4.7,53.9,134.8,22.9,11.4,48.6,54.05401405,15.02729104,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),9.0,0.0
47042658,0.414,0-20 cm,3.3,12.15,104.5,24.8,5.5,141.8,46.91860612,15.02807888,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,8.0,0.0
47082598,0.031,0-20 cm,3.7,16.15,67.3,14.6,3.9,184.9,46.37730672,15.02908312,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,16.0,0.0250016823410988
47461998,1.237,0-20 cm,7.3,20.3,10.8,< LOD,1.4,574.2,40.95393894,15.02968861,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,35.0,0.288281232118607
47402096,0.913,0-20 cm,7.3,35.05,19.1,75.5,2,1619,41.84133378,15.03015174,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),32.0,0.482192784547806
46543398,1.346,0-20 cm,6.1,11.01,7.7,45.7,0.9,64.3,53.58555241,15.03233651,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),5.0,0.315981566905975
46703178,1.017,0-20 cm,3.9,6.49,22.4,14.1,1.1,19.6,51.60399368,15.04199564,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,4.0,0.0
45764468,1.003,0-20 cm,4.6,15.08,19.2,< LOD,1.7,80.4,63.23246424,15.05238658,E30,U120,Grassland,Spontaneously re-vegetated surfaces,Forestry,16.0,
46823014,1.587,0-20 cm,4.7,7.77,8.6,44.6,0.9,137.7,50.1263363,15.05251091,B22,U111,Cropland,Sugar beet,Agriculture (excluding fallow land and kitchen gardens),13.0,0.895096778869629
46942846,0.603,0-20 cm,3.5,13.63,72.3,30.2,3.5,148,48.61213016,15.06110589,C23,U120,Woodland,Other coniferous woodland,Forestry,15.0,0.0
46663262,0.954,0-20 cm,3.8,6.8,22.4,21.8,1.2,25.1,52.35932895,15.06876574,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,4.0,0.0
46683238,1.235,0-20 cm,4.3,2.83,7.3,14.9,0.5,15.8,52.14299382,15.07345214,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,2.0,0.0
46323742,0.151,0-20 cm,3.7,45.4,361,25.6,17.2,100.1,56.68202946,15.07452784,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,
47242414,0.591,0-20 cm,7.0,36.9,105.5,< LOD,5.8,128.2,44.71391049,15.08081153,C33,U120,Woodland,Other mixed woodland,Forestry,,
47142568,0.054,0-20 cm,6.4,25.6,117,10.5,7,135.5,46.10414553,15.08127022,C10,U120,Woodland,Broadleaved woodland,Forestry,24.0,3.77060231926407e-08
46183938,1.573,0-20 cm,5.3,9.115,137.65,< LOD,3.7,103.9,58.44794928,15.08262903,F20,U140,Bareland,Sand,Mining and quarrying,3.0,
46163970,0.448,0-20 cm,4.7,8.14,80.6,13.3,4.9,70.7,58.73616966,15.08935037,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,
46104050,0.649,0-20 cm,3.1,6.1,64.2,< LOD,2.7,58.4,59.45749977,15.08960643,C23,U120,Woodland,Other coniferous woodland,Forestry,5.0,
46723200,1.105,0-20 cm,6.2,8.32,39.8,< LOD,3.2,36.8,51.79992683,15.09294632,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),12.0,6.503657346002e-08
46743172,1.254,0-20 cm,3.9,3.99,9.6,< LOD,0.7,21.4,51.54772131,15.09357999,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,4.0,2.67815637588501
47262412,0.684,0-20 cm,6.3,25.9,97,< LOD,5.8,137.5,44.69469889,15.1043261,C33,U120,Woodland,Other mixed woodland,Forestry,34.0,
45964246,,0-20 cm,3.1,8.07,109.5,19.3,3,84.6,61.22530034,15.10653046,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,5.0,
47142600,1.368,0-20 cm,5.9,21.6,27.6,< LOD,3.2,107.6,46.39158751,15.10855772,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),21.0,0.0250003207474947
46004196,0.541,0-20 cm,5.5,22.9,99.6,< LOD,6.1,156.4,60.77390288,15.10942152,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,37.0,
46843046,1.233,0-20 cm,6.0,10.38,30.4,< LOD,2.9,242.8,50.41199966,15.1112731,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),61.0,5.96420240402222
47502046,1.069,0-20 cm,7.2,25.61,14.4,< LOD,1.5,643.4,41.38447376,15.11230619,B54,U111,Cropland,Mix of cereals,Agriculture (excluding fallow land and kitchen gardens),54.0,3.1344997882843
46823086,0.683,0-20 cm,3.4,12.31,98.4,19,4.8,85.5,50.77184279,15.12220762,C10,U120,Woodland,Broadleaved woodland,Forestry,13.0,0.0
46144022,1.26,0-20 cm,5.3,14.88,22.2,34.3,2.1,118.9,59.20378459,15.12253773,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),25.0,
46902972,1.357,0-20 cm,5.4,15.31,13.7,21.6,1.7,194.3,49.7447475,15.12370063,B35,U111,Cropland,Other fibre and oleaginous crops,Agriculture (excluding fallow land and kitchen gardens),14.0,0.369854897260666
46183974,0.502,0-20 cm,3.1,13.76,492.3,42.9,17.9,301.4,58.77074875,15.12893122,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,9.0,
46383708,0.088,0-20 cm,3.4,21.1,319.8,36.6,12.7,130.5,56.37349438,15.13123365,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,
47282424,,0-20 cm,5.9,11.38,51.3,< LOD,3.9,72.4,44.80136116,15.1393345,C33,U120,Woodland,Other mixed woodland,Forestry,28.0,
47242494,0.216,0-20 cm,4.6,8.18,30.4,< LOD,2.5,145.1,45.43306281,15.14696822,C10,U120,Woodland,Broadleaved woodland,Forestry,39.0,0.0499999970197678
46323810,0.61,0-20 cm,3.9,12.92,75.9,16.3,3.8,49.3,57.29148241,15.15705999,C23,U120,Woodland,Other coniferous woodland,Forestry,6.0,
46783180,0.723,0-20 cm,3.7,6.66,39.3,< LOD,2.4,112.5,51.61689718,15.15925838,C10,U120,Woodland,Broadleaved woodland,Forestry,19.0,0.0
47222546,0.217,0-20 cm,3.8,3.68,17.8,< LOD,0.9,59.3,45.90154626,15.16550168,C10,U120,Woodland,Broadleaved woodland,Forestry,23.0,3.88744012980169e-07
47122698,0.298,0-20 cm,3.5,15.66,164,39.9,9.3,127.1,47.27277908,15.16817196,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,10.0,0.0
47222554,1.196,0-20 cm,7.1,23.8,28.4,14.2,3.1,250.5,45.97341517,15.17235951,B52,U111,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),31.0,0.100001230835915
46783194,1.322,0-20 cm,6.2,9.94,6.9,44.1,0.9,192,51.74236259,15.17357284,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.0,7.84805679321289
46203982,0.852,0-20 cm,3.8,7.96,61.4,23.8,4.1,46,58.84118292,15.17384406,C10,U120,Woodland,Broadleaved woodland,Forestry,5.0,
46144062,,0-20 cm,3.5,21.76,346.9,21.5,12,277.9,59.56253494,15.17597436,F30,U120,Bareland,Lichens and Moss,Forestry,14.0,
46403724,0.314,0-20 cm,3.6,28.5,170.5,25.4,7.9,141.2,56.51558289,15.18275685,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,5.0,
45984276,,0-20 cm,3.1,11.18,114.2,20.7,2.7,182.8,61.49330722,15.18700646,D10,U120,Shrubland,Shrubland with sparse tree cover,Forestry,4.0,
46363782,0.226,0-20 cm,3.0,18.41,376.5,54.4,12.1,493.9,57.03794335,15.18835889,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,8.0,
47122726,0.746,0-20 cm,6.9,40.6,81.4,14.3,6.7,68.5,47.52410118,15.19329717,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),17.0,0.0
46024234,1.213,0-20 cm,4.0,3.13,10.2,10.9,0.6,31.4,61.11364812,15.20014422,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,4.0,
46144080,0.928,0-20 cm,4.2,17.98,41.9,12.4,3.3,71.4,59.7239822,15.20044701,C10,U120,Woodland,Broadleaved woodland,Forestry,8.0,
47022884,0.808,0-20 cm,3.3,7.32,36.2,24.9,1.8,51.7,48.94799358,15.20494258,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,13.0,0.0
45784544,,0-10 cm,3.7,3.77,17.4,11.5,1.4,44.6,63.91440921,15.21243709,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,7.0,
46263934,1.238,0-20 cm,5.8,17.13,18.1,23.2,2,167.2,58.40689695,15.21384182,F40,U111,Bareland,Other bare soil,Agriculture (excluding fallow land and kitchen gardens),24.0,
46403760,0.258,0-20 cm,3.8,63.8,374,40.6,23.1,286.9,56.83818048,15.22671431,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,,
47282530,0.237,0-20 cm,4.0,14.47,38.8,10.1,3.5,91.2,45.75403215,15.22872407,C10,U120,Woodland,Broadleaved woodland,Forestry,29.0,3.29191713888122e-08
46263946,1.157,0-20 cm,6.8,15.55,20.4,31.4,1.9,180.2,58.51447652,15.22953765,E20,U361,Grassland,Grassland without tree/shrub cover,"Amenities, museum, leisure (e.g. parks, botanical gardens)",15.0,
46383790,0.22,0-20 cm,3.2,41.7,524.3,48.3,19,261.7,57.10833057,15.23113784,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,,
46064206,0.848,0-20 cm,4.9,8.56,64.4,< LOD,3.2,57.1,60.85970165,15.23324849,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,13.0,
47582082,1.037,0-20 cm,7.4,16.2,12.3,< LOD,1.3,785.9,41.70409046,15.23488432,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),37.0,1.32116675376892
46703376,0.905,0-20 cm,4.5,10.78,8.4,46.8,0.9,38.7,53.37824876,15.24904694,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.0,0.448597490787506
46104170,1.162,0-20 cm,4.1,3.35,10.1,30.1,0.7,20,60.53400587,15.25450462,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,4.0,
47042914,1.273,0-20 cm,6.1,18.28,13.1,39.9,1.4,419.4,49.21576215,15.26087803,F40,U111,Bareland,Other bare soil,Agriculture (excluding fallow land and kitchen gardens),12.0,0.0
47082858,1.124,0-20 cm,4.7,14.01,12.9,23,1.5,156.1,48.71096538,15.26185432,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),14.0,0.0
47262606,0.036,0-20 cm,3.1,21.4,196.3,24.1,9.2,118.3,46.43793021,15.26941058,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,8.0,0.0
47602098,0.886,0-20 cm,6.8,25.83,11,17.7,1.1,667,41.84704006,15.27117915,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),46.0,1.35358142852783
47362464,,0-20 cm,7.4,34.2,62.5,< LOD,2.4,70.6,45.15590173,15.27397955,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,,
47302554,0.144,0-20 cm,3.9,7.185,20.45,< LOD,1.65,87.25,45.96836011,15.27525182,C10,U120,Woodland,Broadleaved woodland,Forestry,28.0,0.124999992549419
46244008,1.027,0-20 cm,4.1,4.81,21.8,12.7,1.4,24.8,59.07167189,15.27771975,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,7.0,
47681988,1.178,0-20 cm,7.4,18.54,11.2,< LOD,1.8,378.6,40.85019057,15.2817817,B55,U111,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),50.0,0.0750011131167412
46463734,0.026,0-20 cm,3.2,11.16,69.3,30,3,72.2,56.60125505,15.29224967,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,7.0,
46423788,0.141,0-20 cm,3.0,22.5,349,46.6,11.2,278.9,57.08776856,15.29439144,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,,
45904450,0.447,0-20 cm,3.7,6.96,65.4,18.6,2,127.8,63.06139734,15.29980256,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,7.0,
46323922,1.058,0-20 cm,5.4,16.25,25.9,17.4,2.6,110.4,58.29535251,15.30015167,F40,U111,Bareland,Other bare soil,Agriculture (excluding fallow land and kitchen gardens),39.0,
47422412,0.722,0-20 cm,5.4,8.33,47.4,< LOD,2.8,166.7,44.68466192,15.30541055,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,27.0,
46064260,,0-10 cm,3.2,12.35,164.7,21.6,4.9,338.6,61.34433167,15.31229285,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,3.0,
