fid,POINTID,erosion_by_water_t_ha_yr
4248,52122904,0.299999982118607
4249,52122720,0.31292912364006
4250,52122706,0.299999982118607
4251,52122624,4.23763513168751e-09
4252,52122544,0.0500006079673767
4253,52121868,3.70558285713196
4254,52104438,
4255,52104348,
4256,52103714,0.299999982118607
4257,52103706,0.304711580276489
4258,52103674,0
4259,52103584,0
4260,52103114,2.31846237182617
4261,52102944,0
4262,52102872,0.299999982118607
4263,52102818,2.83814334869385
4264,52102746,0
4265,52102638,0.299999982118607
4266,52102612,5.42724052365884e-08
4267,52084796,
4268,52084480,
4269,52084354,
4270,52084336,
4271,52084098,0.0750043839216232
4272,52084062,0.299999982118607
4273,52083664,9.6262553483939e-08
4274,52083646,0
4275,52083414,0
4276,52083382,0.495000243186951
4277,52083346,0
4278,52083230,3.56025314331055
4279,52083202,1.42774422329239e-06
4280,52083108,1.35861623287201
4281,52083090,0.300546646118164
4282,52082986,0
4283,52082870,0.299999982118607
4284,52082744,0.275000005960464
4285,52082632,0.299999982118607
4286,52082618,0.34723773598671
4287,52082582,0.302476853132248
4288,52081888,1.48206758499146
4289,52081884,0.889772474765778
4290,52064810,
4291,52064738,
4292,52064666,
4293,52064590,
4294,52064576,
4295,52064522,
4296,52064414,
4297,52064272,
4298,52064254,
4299,52063954,0.0500000268220901
4300,52063942,0
4301,52063882,9.22666458791355e-08
4302,52063720,0
4303,52063672,0.304530620574951
4304,52063558,
4305,52063448,3.54490907739091e-07
4306,52063280,1.41053068637848
4307,52062866,0.299999982118607
4308,52062776,0
4309,52062666,2.113975383633e-10
4310,52062596,0.593571782112122
4311,52062584,0
4312,52062560,0.357491701841354
4313,52044824,
4314,52044710,
4315,52044638,
4316,52044590,
4317,52044544,
4318,52044508,
4319,52044494,
4320,52044428,
4321,52044386,
4322,52044374,
4323,52044314,
4324,52044292,
4325,52044284,
4326,52044278,
4327,52044140,1.13770450838047e-08
4328,52044112,0
4329,52043990,0.958983302116394
4330,52043830,0
4331,52043826,0
4332,52043812,3.72293754935527e-07
4333,52043736,0
4334,52043614,0.471509665250778
4335,52043446,0.822746396064758
4336,52043384,0.942862629890442
4337,52043360,1.86678658642414e-10
4338,52043312,0
4339,52043276,1.30350406024604e-08
4340,52043252,1.845867395401
4341,52043222,0
4342,52043144,0.952267527580261
4343,52043072,1.80544257164001
4344,52043018,0
4345,52042996,0
4346,52042916,0.308719128370285
4347,52042892,0.299999982118607
4348,52042834,3.01733875274658
4349,52042798,0
4350,52042676,0.0750005841255188
4351,52042664,0.479014456272125
4352,52042586,0
4353,52042582,2.45520026531665e-09
4354,52042564,0.299999982118607
4355,52042538,1.97412006741615e-07
4356,52024846,
4357,52024564,
4358,52024546,
4359,52024360,
4360,52024342,
4361,52023988,0
4362,52023864,0
4363,52023836,0
4364,52023764,0.299999982118607
4365,52023728,0.299999982118607
4366,52023674,5.56070745005854e-07
4367,52023612,0.459224581718445
4368,52023594,0
4369,52023460,0
4370,52023448,0
4371,52023424,0
4372,52023010,0
4373,52022992,0
4374,52022962,0.0250021573156118
4375,52022686,0.299999982118607
4376,52022602,0
4377,52022548,0.309976100921631
4378,52022530,0.326855331659317
4379,52004688,
4380,52004634,
4381,52004440,
4382,52004328,
4383,52004314,
4384,52004278,
4385,52004112,0
4386,52004044,0
4387,52004040,0
4388,52003830,0
4389,52003714,0.299999982118607
4390,52003578,0.312543511390686
4391,52003468,6.17812986547506e-07
4392,52003356,2.20120668411255
4393,52003320,1.61384558677673
4394,52003302,0.415581524372101
4395,52003288,1.32080924510956
4396,52003108,2.84864687919617
4397,52003090,0
4398,52002906,0.299999982118607
4399,52002852,0.299999982118607
4400,52002838,
4401,52002798,0
4402,52002694,2.76015128974905e-07
4403,52002610,0.299999982118607
4404,51984876,
4405,51984858,
4406,51984768,
4407,51984732,
4408,51984678,
4409,51984664,
4410,51984534,
4411,51984498,
4412,51984268,
4413,51984142,0
4414,51983844,0
4415,51983736,0
4416,51983700,0.316072344779968
4417,51983664,0.308610796928406
4418,51983364,0.299999982118607
4419,51983328,7.60125207901001
4420,51983310,0.612133502960205
4421,51983278,0
4422,51983080,3.90869736671448
4423,51982918,0.745828449726105
4424,51982878,0.302154153585434
4425,51982864,0.299999982118607
4426,51982734,0.299999982118607
4427,51981896,
4428,51964900,
4429,51964834,
4430,51964708,
4431,51964306,
4432,51964006,1.06391581766729e-07
4433,51963988,0
4434,51963982,1.84064161777496
4435,51963940,0
4436,51963912,
4437,51963894,1.49468604604408e-07
4438,51963732,0.310237288475037
4439,51963688,
4440,51963602,2.54167787261395e-07
4441,51963358,0.868481516838074
4442,51963348,1.2768087387085
4443,51963286,5.16755249702072e-10
4444,51963268,0
4445,51963214,4.0460901118422e-07
4446,51963208,0.64106273651123
4447,51963172,0.723167181015015
4448,51963070,1.48839461803436
4449,51962908,0.299999982118607
4450,51962830,4.90180241285998e-07
4451,51962812,0.299999982118607
4452,51962650,0.299999982118607
4453,51962628,0.299999982118607
4454,51962596,0.339023321866989
4455,51944826,
4456,51944808,
4457,51944802,
4458,51944754,
4459,51944682,
4460,51944554,
4461,51944542,
4462,51944496,
4463,51944466,
4464,51944452,
4465,51944430,
4466,51944388,
4467,51944376,
4468,51944340,
4469,51944268,
4470,51944258,
4471,51944124,0
4472,51944118,0
4473,51944110,8.94643560622743e-12
4474,51944092,4.45310746499672e-07
4475,51944074,1.28954653177971e-07
4476,51944002,0
4477,51943950,0
4478,51943936,0.377238929271698
4479,51943882,0
4480,51943774,0.249999985098839
4481,51943752,0.299999982118607
4482,51943738,0.299999982118607
4483,51943702,0.299999982118607
4484,51943654,1.43244804462483e-07
4485,51943644,1.29734047504826e-07
4486,51943554,0
4487,51943470,0
4488,51943440,2.31015563011169
4489,51943354,0
4490,51943188,2.80252838134766
4491,51943092,1.7497706413269
4492,51943026,2.81830263137817
4493,51942958,0
4494,51942886,0.299999982118607
4495,51942742,3.08065637000254e-07
4496,51942732,2.90303637484612e-06
4497,51942720,0.568567454814911
4498,51942696,2.34145375088701e-07
4499,51942624,0.299999982118607
4500,51924780,
4501,51924744,
4502,51924042,0.02500094845891
4503,51923944,0
4504,51923930,0
4505,51923926,0.539461970329285
4506,51923832,0
4507,51923728,0.308601707220078
4508,51923724,0.30837693810463
4509,51923710,0.343841165304184
4510,51923642,0.312169820070267
4511,51923376,0
4512,51923232,0
4513,51923178,0.99893045425415
4514,51923052,3.52245235443115
4515,51922944,0
4516,51922818,0.320873111486435
4517,51922542,0.299999982118607
4518,51904840,
4519,51904786,
4520,51904606,
4521,51904556,
4522,51904400,
4523,51904372,
4524,51904336,
4525,51904318,
4526,51904310,
4527,51904292,
4528,51904274,
4529,51904238,
4530,51904062,1.90616003692412e-06
4531,51904048,0.210937529802322
4532,51903736,0.300886064767838
4533,51903592,1.13478870744643e-08
4534,51903360,0.692176222801208
4535,51903342,1.43998444080353
4536,51903328,1.48890933360235e-06
4537,51903238,0
4538,51903194,0.0250000655651093
4539,51903140,0
4540,51903130,2.30050611495972
4541,51903004,12.7772464752197
4542,51902950,0
4543,51902946,0
4544,51902932,0.774511635303497
4545,51902928,0.364244431257248
4546,51902878,
4547,51902856,0.385499626398087
4548,51902712,0.299999982118607
4549,51902636,0.299999982118607
4550,51902618,1.69556439999496e-08
4551,51902590,0.301173657178879
4552,51902554,0.299999982118607
4553,51902536,0.299999982118607
4554,51884810,
4555,51884630,
4556,51884540,
4557,51884306,
4558,51884268,
4559,51884254,
4560,51884252,
4561,51883828,0
4562,51883720,0.30473393201828
4563,51883708,0.299999982118607
4564,51883690,0.299999982118607
4565,51883636,0.0750023722648621
4566,51883424,0
4567,51882830,0.299999982118607
4568,51882794,0
4569,51882740,0.335471332073212
4570,51882704,0
4571,51882668,1.50981790625337e-07
4572,51864760,
4573,51864734,
4574,51864706,
4575,51864688,
4576,51864620,
4577,51864490,
4578,51864464,
4579,51864454,
4580,51864428,
4581,51864318,
4582,51864296,
4583,51864260,
4584,51864044,9.43167766109809e-11
4585,51863830,0
4586,51863808,0.0250021256506443
4587,51863740,3.10216250909434e-06
4588,51863704,0.440902471542358
4589,51863664,0.299999982118607
4590,51863646,0
4591,51863560,0.0750023052096367
4592,51863482,0.907429397106171
4593,51863446,0.050000973045826
4594,51863338,0.574132859706879
4595,51863216,0.594378113746643
4596,51863086,0
4597,51863024,1.45064926147461
4598,51863014,0
4599,51862982,0
4600,51862916,0
4601,51862892,6.63783168792725
4602,51862862,0.299999982118607
4603,51862838,0
4604,51862780,0.299999982118607
4605,51862672,1.0000398020793e-07
4606,51862600,0.299999982118607
4607,51862582,0.299999982118607
4608,51844906,
4609,51844888,
4610,51844828,
4611,51844684,
4612,51844666,
4613,51844630,
4614,51844522,
4615,51844468,
4616,51844342,
4617,51844280,
4618,51844270,
4619,51844252,
4620,51844232,
4621,51844096,
4622,51843982,0
4623,51843782,0.254980862140656
4624,51843656,0.300450950860977
4625,51843584,0.316485583782196
4626,51843370,
4627,51843232,7.78667725853666e-08
4628,51843214,0.473970741033554
4629,51843208,0.0250006001442671
4630,51843172,0.921483635902405
4631,51843082,0.954175710678101
4632,51843064,1.59750878810883
4633,51843016,0
4634,51843010,0
4635,51842758,0.299999982118607
4636,51842624,1.02678285429647e-07
4637,51842570,0.299999982118607
4638,51824890,
4639,51824728,
4640,51824598,
4641,51824584,
4642,51824562,
4643,51824544,
4644,51824508,
4645,51824494,
4646,51824436,
4647,51824418,
4648,51824382,
4649,51824314,
4650,51824094,1.26988499715708e-08
4651,51824026,0.224999994039536
4652,51824004,0
4653,51823930,0
4654,51823794,0.0250000022351742
4655,51823768,3.21451079798862e-06
4656,51823750,0.360896229743958
4657,51823686,0.323211222887039
4658,51823578,7.21160464678405e-09
4659,51823356,0.0249999985098839
4660,51823288,0
4661,51823018,0.902141988277435
4662,51822906,0.299999982118607
4663,51822646,0.299999982118607
4664,51804804,
4665,51804772,
4666,51804718,
4667,51804588,
4668,51804570,
4669,51804354,
4670,51804264,
4671,51804120,0
4672,51803934,3.23582526107202e-06
4673,51803718,0.333779126405716
4674,51803458,5.96979703004763e-07
4675,51803454,2.09029054641724
4676,51803440,0
4677,51803314,1.24591529369354
4678,51803292,0
4679,51803274,0.670854389667511
4680,51803170,0.436675220727921
4681,51803166,0
4682,51803044,3.2951295375824
4683,51803004,0
4684,51802860,0.299999982118607
4685,51802846,0.318498939275742
4686,51802810,0.299999982118607
4687,51802792,0.299999982118607
4688,51802774,0.299999982118607
4689,51802752,4.63001299522148e-07
4690,51802666,0
4691,51802634,0.299999982118607
4692,51784924,
4693,51784906,
4694,51784492,
4695,51784324,
4696,51784294,
4697,51784288,
4698,51784270,
4699,51784260,
4700,51784042,2.68800232072763e-10
4701,51783840,
4702,51783832,0
4703,51783786,0.0250005815178156
4704,51783782,0.249999985098839
4705,51783768,0.299999982118607
4706,51783760,0.299999982118607
4707,51783728,0.309451878070831
4708,51783714,0
4709,51783710,
4710,51783438,0.893985271453857
4711,51783316,0.569006204605103
4712,51783286,0
4713,51783208,0.612081110477448
4714,51783142,0
4715,51783010,1.60762524604797
4716,51782992,0
4717,51782952,12.0361995697021
4718,51782902,1.81232941150665
4719,51782890,3.99338746070862
4720,51782848,0
4721,51782754,0.299999982118607
4722,51782728,0.344623327255249
4723,51782650,0.299999982118607
4724,51782628,0.299999982118607
4725,51782538,0
4726,51764808,
4727,51764802,
4728,51764754,
4729,51764718,
4730,51764704,
4731,51764686,
4732,51764664,
4733,51764582,
4734,51764578,
4735,51764538,
4736,51764470,
4737,51764406,
4738,51764358,
4739,51764280,
4740,51764276,
4741,51764242,
4742,51764240,
4743,51764124,1.55823409730971e-11
4744,51764034,1.31887574639222e-07
4745,51763698,0.301841348409653
4746,51763654,1.49897445567149e-08
4747,51763594,0
4748,51763582,0
4749,51763558,0.299999982118607
4750,51763372,0.896474182605743
4751,51763344,0.360769867897034
4752,51763332,0.61909407377243
4753,51763242,0.362831950187683
4754,51763188,0.583405077457428
4755,51763164,3.20377445220947
4756,51763146,0.947120904922485
4757,51763020,0.611510097980499
4758,51762990,0
4759,51762918,2.04058980941772
4760,51762864,0.299999982118607
4761,51762822,0.299999982118607
4762,51762786,0.299999982118607
4763,51762768,7.90459239397023e-07
4764,51762706,0
4765,51762666,0.299999982118607
4766,51744852,
4767,51744528,
4768,51744510,
4769,51744348,
4770,51743948,0
4771,51743822,0
4772,51743800,0.0500017367303371
4773,51743796,0.299999982118607
4774,51743746,1.96201503276825
4775,51743714,0.299999982118607
4776,51743706,0.371824204921722
4777,51743678,0.307814061641693
4778,51743652,4.73925808819331e-07
4779,51743642,1.23642468452454
4780,51742962,0
4781,51742560,0.299999982118607
4782,51742548,0.299999982118607
4783,51724894,
4784,51724858,
4785,51724832,
4786,51724742,
4787,51724728,
4788,51724678,
4789,51724638,
4790,51724602,
4791,51724552,
4792,51724436,
4793,51724256,
4794,51724242,
4795,51724116,0
4796,51724084,0.432778626680374
4797,51724062,1.69012759343445e-09
4798,51724048,0.0500001385807991
4799,51724004,0.0749999955296516
4800,51723994,1.55979633331299
4801,51723826,0
4802,51723772,0.300107032060623
4803,51723592,0
4804,51723574,0.301838546991348
4805,51723436,0.0500015690922737
4806,51723432,0.551146030426025
4807,51723428,0.299999982118607
4808,51723320,1.09212708473206
4809,51723310,0.672869920730591
4810,51723274,1.06962104950981e-07
4811,51723256,5.79288228497177e-10
4812,51723238,0
4813,51723090,1.74219846725464
4814,51723086,2.16627264022827
4815,51723072,2.23565006256104
4816,51723050,0
4817,51723014,0.989973485469818
4818,51722996,0
4819,51722942,11.6646308898926
4820,51722928,9.89476299285889
4821,51722766,0.299999982118607
4822,51722744,0.299999982118607
4823,51722712,0
4824,51722708,0
4825,51722640,0.299999982118607
4826,51722600,0.299999982118607
4827,51704774,
4828,51704558,
4829,51704468,
4830,51704450,
4831,51704072,0
4832,51703708,0
4833,51703648,0
4834,51703244,6.26734733581543
4835,51703136,0
4836,51702740,0.299999982118607
4837,51702584,0.299999982118607
4838,51702578,0.299999982118607
4839,51684850,
4840,51684818,
4841,51684782,
4842,51684760,
4843,51684692,
4844,51684590,
4845,51684494,
4846,51684418,
4847,51684392,
4848,51684368,
4849,51684356,
4850,51684328,
4851,51684292,
4852,51684076,0.150000497698784
4853,51684062,1.31990751661704e-09
4854,51683776,0.249999985098839
4855,51683596,0.312873393297195
4856,51683574,0.300619065761566
4857,51683492,0
4858,51683414,1.19772887229919
4859,51683378,0.641269624233246
4860,51683374,0.861338496208191
4861,51683320,0.836214303970337
4862,51683234,0
4863,51683216,2.22161436080933
4864,51683114,0
4865,51682826,0
4866,51682816,0.299999982118607
4867,51682766,0.299999982118607
4868,51682754,1.07144437322404e-07
4869,51682726,7.5368006946519e-07
4870,51682690,0
4871,51682618,0.373682051897049
4872,51682564,0
4873,51664954,
4874,51664756,
4875,51664612,
4876,51664576,
4877,51664432,
4878,51664396,
4879,51664288,
4880,51664262,
4881,51664234,
4882,51663832,0.25000062584877
4883,51663764,0.299999982118607
4884,51663648,6.29428200227267e-07
4885,51663638,1.9118345795377e-10
4886,51663594,0.372103273868561
4887,51663484,7.62748811666825e-07
4888,51663358,1.34615778923035
4889,51663352,1.88015472888947
4890,51663316,0.562865197658539
4891,51663304,7.47698236658323e-10
4892,51663088,0.648057699203491
4893,51663016,1.04506266117096
4894,51662758,0.299999982118607
4895,51662588,0.299999982118607
4896,51662578,0.299999982118607
4897,51644872,
4898,51644850,
4899,51644800,
4900,51644724,
4901,51644548,
4902,51644526,
4903,51644458,
4904,51644436,
4905,51644404,
4906,51644382,
4907,51644332,
4908,51644130,
4909,51644112,0.571428418159485
4910,51643794,0.249999985098839
4911,51643776,0.299999982118607
4912,51643668,0.309292793273926
4913,51643504,2.07354933223769e-08
4914,51643482,0
4915,51643432,6.12178197023638e-10
