POINT_ID,DO_RSG1,Corine_Landcover,hoehe_m,DO_MAT1
43182820,Leptosols,Agricultural areas,598.69,Jurassic calcareous rocks
42802824,Leptosols,Agricultural areas,692.62,Jurassic calcareous rocks
43262834,Leptosols,Agricultural areas,584.62,Jurassic calcareous rocks
43862872,Leptosols,Agricultural areas,528.77,Jurassic calcareous rocks
44042974,Leptosols,Agricultural areas,408.7,Jurassic calcareous rocks
47322802,Luvisols,Agricultural areas,269.73,morainic deposits
47482810,Luvisols,Agricultural areas,228.83,morainic deposits
46722786,Luvisols,Agricultural areas,368.73,morainic deposits
46342786,Luvisols,Agricultural areas,322.23,morainic deposits
46142788,Luvisols,Agricultural areas,346.9,morainic deposits
46722792,Luvisols,Agricultural areas,307.19,morainic deposits
40102530,Luvisols,Agricultural areas,548.07,morainic deposits
43022722,Luvisols,Agricultural areas,534.35,morainic deposits
42602746,Luvisols,Agricultural areas,693.1,morainic deposits
43202746,Luvisols,Agricultural areas,657.3,morainic deposits
43022764,Luvisols,Agricultural areas,587.33,morainic deposits
44762764,Luvisols,Agricultural areas,495.12,morainic deposits
45442766,Luvisols,Agricultural areas,459.46,morainic deposits
45462760,Luvisols,Agricultural areas,665.6,morainic deposits
45622768,Luvisols,Forest and semi natural areas,555.38,morainic deposits
45902768,Luvisols,Agricultural areas,495.35,morainic deposits
39082546,Luvisols,Agricultural areas,323.17,Tertiary sedimentary rocks
39362548,Luvisols,Forest and semi natural areas,293.58,Tertiary sedimentary rocks
39482550,Luvisols,Agricultural areas,290.41,Tertiary sedimentary rocks
39382558,Luvisols,Agricultural areas,277.08,Tertiary sedimentary rocks
39262586,Luvisols,Agricultural areas,173.43,Tertiary sedimentary rocks
39362596,Luvisols,Agricultural areas,196.36,Tertiary sedimentary rocks
39422614,Luvisols,Agricultural areas,202.47,Tertiary sedimentary rocks
39482622,Luvisols,Agricultural areas,193.84,Tertiary sedimentary rocks
39982712,Luvisols,Agricultural areas,201.51,Tertiary sedimentary rocks
40062714,Luvisols,Forest and semi natural areas,268,Tertiary sedimentary rocks
42403026,Phaeozems,Agricultural areas,132.41,loess
41342836,Phaeozems,Agricultural areas,215.45,loess
42622896,Phaeozems,Agricultural areas,178.24,loess
42462906,Phaeozems,Agricultural areas,301.29,loess
38282398,Andosols,Forest and semi natural areas,1317.93,basic volcanic rocks
38182406,Andosols,Agricultural areas,1208.92,basic volcanic rocks
38262408,Andosols,Forest and semi natural areas,1358.85,basic volcanic rocks
38302418,Andosols,Forest and semi natural areas,1097.07,basic volcanic rocks
38462430,Andosols,Agricultural areas,1173.36,basic volcanic rocks
38422434,Andosols,Agricultural areas,1059.02,basic volcanic rocks
38382440,Andosols,Agricultural areas,987.8,basic volcanic rocks
38322442,Andosols,Agricultural areas,1182.9,basic volcanic rocks
38442450,Andosols,Agricultural areas,858.33,basic volcanic rocks
38862448,Andosols,Forest and semi natural areas,627.93,basic volcanic rocks
38582456,Andosols,Forest and semi natural areas,1308,basic volcanic rocks
38242470,Andosols,Forest and semi natural areas,1090.45,basic volcanic rocks
38282488,Andosols,Forest and semi natural areas,1047.36,basic volcanic rocks
38842486,Andosols,Agricultural areas,948.27,basic volcanic rocks
38362496,Andosols,Forest and semi natural areas,1140.86,basic volcanic rocks
38482508,Andosols,Forest and semi natural areas,1203.16,basic volcanic rocks
38342524,Andosols,Forest and semi natural areas,1064.22,basic volcanic rocks
38362528,Andosols,Forest and semi natural areas,1305.68,basic volcanic rocks
37242510,Andosols,Forest and semi natural areas,602.69,basic volcanic rocks
37222482,Andosols,Agricultural areas,694.56,basic volcanic rocks
37282492,Andosols,Agricultural areas,649.99,basic volcanic rocks
37282474,Andosols,Agricultural areas,853.23,basic volcanic rocks
37302458,Andosols,Agricultural areas,719.03,basic volcanic rocks
37362486,Andosols,Agricultural areas,1078.88,basic volcanic rocks
37382484,Andosols,Forest and semi natural areas,1176.23,basic volcanic rocks
37462484,Andosols,Forest and semi natural areas,1175.08,basic volcanic rocks
37562466,Andosols,Forest and semi natural areas,1313.97,basic volcanic rocks
37622476,Andosols,Forest and semi natural areas,1154.61,basic volcanic rocks
37682496,Andosols,Forest and semi natural areas,1285.41,basic volcanic rocks
37722504,Andosols,Agricultural areas,1186.39,basic volcanic rocks
37782456,Andosols,Agricultural areas,913.39,basic volcanic rocks
37782406,Andosols,Forest and semi natural areas,1235.22,basic volcanic rocks
37822406,Andosols,Forest and semi natural areas,1048.61,basic volcanic rocks
38022408,Andosols,Forest and semi natural areas,1255.19,basic volcanic rocks
38102416,Andosols,Forest and semi natural areas,1417.15,basic volcanic rocks
37942418,Andosols,Agricultural areas,1061.08,basic volcanic rocks
37862420,Andosols,Agricultural areas,1068.45,basic volcanic rocks
37682420,Andosols,Forest and semi natural areas,1210.74,basic volcanic rocks
37602420,Andosols,Forest and semi natural areas,1315.7,basic volcanic rocks
37562422,Andosols,Agricultural areas,1057.76,basic volcanic rocks
37722426,Andosols,Forest and semi natural areas,1202.08,basic volcanic rocks
38042428,Andosols,Forest and semi natural areas,1319.75,basic volcanic rocks
37282430,Andosols,Agricultural areas,741.07,basic volcanic rocks
37562430,Andosols,Forest and semi natural areas,1132.61,basic volcanic rocks
37742434,Andosols,Agricultural areas,1063.58,basic volcanic rocks
37802434,Andosols,Forest and semi natural areas,1206.1,basic volcanic rocks
37282438,Andosols,Agricultural areas,710.18,basic volcanic rocks
37262440,Andosols,Agricultural areas,761.33,basic volcanic rocks
37882440,Andosols,Forest and semi natural areas,1101.21,basic volcanic rocks
37922448,Andosols,Agricultural areas,1023.3,basic volcanic rocks
37802452,Andosols,Agricultural areas,839.68,basic volcanic rocks
38202488,Andosols,Forest and semi natural areas,1097.6,basic volcanic rocks
37662516,Andosols,Agricultural areas,1264.98,basic volcanic rocks
37542526,Andosols,Artificial surfaces,983.73,basic volcanic rocks
37682550,Andosols,Agricultural areas,775.06,basic volcanic rocks
37382566,Andosols,Forest and semi natural areas,644.33,basic volcanic rocks
37642574,Andosols,Agricultural areas,667.52,basic volcanic rocks
40602750,Cambisols,Forest and semi natural areas,451.54,acid plutonic rocks
41062772,Cambisols,Agricultural areas,601.9,acid plutonic rocks
40962778,Cambisols,Forest and semi natural areas,1007.12,acid plutonic rocks
40582782,Cambisols,Agricultural areas,405.37,acid plutonic rocks
41062784,Cambisols,Agricultural areas,857.14,acid plutonic rocks
41222794,Cambisols,Forest and semi natural areas,391.44,acid plutonic rocks
40982812,Cambisols,Agricultural areas,484.75,acid plutonic rocks
41182814,Cambisols,Forest and semi natural areas,1030.18,acid plutonic rocks
41642752,Cambisols,Forest and semi natural areas,1189.64,acid plutonic rocks
41782754,Cambisols,Forest and semi natural areas,1034.5,acid plutonic rocks
39842644,Leptosols,Agricultural areas,252.87,Mesozoic calcareous rocks
39782614,Leptosols,Agricultural areas,481.53,Mesozoic calcareous rocks
39802538,Leptosols,Forest and semi natural areas,736.75,Mesozoic calcareous rocks
39822552,Leptosols,Forest and semi natural areas,1077.93,Mesozoic calcareous rocks
39942574,Leptosols,Forest and semi natural areas,1092.14,Mesozoic calcareous rocks
39902596,Leptosols,Agricultural areas,693.9,Mesozoic calcareous rocks
40102612,Leptosols,Forest and semi natural areas,1077.78,Mesozoic calcareous rocks
40002632,Leptosols,Agricultural areas,509.84,Mesozoic calcareous rocks
40302636,Leptosols,Forest and semi natural areas,1060.95,Mesozoic calcareous rocks
40482646,Leptosols,Forest and semi natural areas,1108.45,Mesozoic calcareous rocks
40702664,Leptosols,Agricultural areas,1098.69,Mesozoic calcareous rocks
40682674,Leptosols,Forest and semi natural areas,966.59,Mesozoic calcareous rocks
40462680,Leptosols,Agricultural areas,635.12,Mesozoic calcareous rocks
40662694,Leptosols,Agricultural areas,653.42,Mesozoic calcareous rocks
40602702,Leptosols,Forest and semi natural areas,441.73,Mesozoic calcareous rocks
47583122,Kastanozems,Agricultural areas,202.89,loess
47823106,Kastanozems,Agricultural areas,207.54,loess
47883118,Kastanozems,Agricultural areas,154.66,loess
47923082,Kastanozems,Agricultural areas,385.89,loess
47983080,Kastanozems,Agricultural areas,341.65,loess
47983110,Kastanozems,Agricultural areas,153.88,loess
48263072,Kastanozems,Agricultural areas,285.65,loess
49083010,Kastanozems,Agricultural areas,251.16,loess
49243008,Kastanozems,Agricultural areas,225.69,loess
49263016,Kastanozems,Agricultural areas,234.12,loess
49803016,Kastanozems,Forest and semi natural areas,277.34,loess
50183044,Kastanozems,Agricultural areas,287.34,loess
50263082,Kastanozems,Agricultural areas,336.74,loess
46363102,Kastanozems,Agricultural areas,422.37,loess
47003108,Kastanozems,Agricultural areas,369,loess
47023118,Kastanozems,Agricultural areas,346.52,loess
48902970,Kastanozems,Agricultural areas,289.1,loess
51063100,Kastanozems,Agricultural areas,172.9,loess
51103122,Kastanozems,Forest and semi natural areas,282.87,loess
51323126,Kastanozems,Agricultural areas,207.13,loess
51483142,Kastanozems,Agricultural areas,208.69,loess
51283140,Kastanozems,Agricultural areas,228.37,loess
51083148,Kastanozems,Agricultural areas,268.29,loess
50963150,Kastanozems,Agricultural areas,316.29,loess
51383160,Kastanozems,Agricultural areas,190.55,loess
51343172,Kastanozems,Agricultural areas,188.86,loess
50483070,Kastanozems,Agricultural areas,249.3,loess
50683074,Kastanozems,Agricultural areas,208.36,loess
50463076,Kastanozems,Agricultural areas,287.1,loess
50843088,Kastanozems,Agricultural areas,217.15,loess
50383086,Kastanozems,Agricultural areas,269.36,loess
48923022,Kastanozems,Agricultural areas,259.28,loess
48383062,Kastanozems,Agricultural areas,200.91,loess
45003106,Kastanozems,Agricultural areas,193.44,loess
45823296,Albeluvisols,Forest and semi natural areas,115.79,glaciofluvial deposits
45923252,Albeluvisols,Forest and semi natural areas,77.33,glaciofluvial deposits
45983214,Albeluvisols,Forest and semi natural areas,68.7,glaciofluvial deposits
46063266,Albeluvisols,Agricultural areas,74.13,glaciofluvial deposits
46103252,Albeluvisols,Forest and semi natural areas,65.62,glaciofluvial deposits
46183264,Albeluvisols,Forest and semi natural areas,91.94,glaciofluvial deposits
46283230,Albeluvisols,Forest and semi natural areas,107.59,glaciofluvial deposits
46303244,Albeluvisols,Forest and semi natural areas,47.26,glaciofluvial deposits
44663338,Albeluvisols,Agricultural areas,73.28,glaciofluvial deposits
44803324,Albeluvisols,Agricultural areas,47.53,glaciofluvial deposits
44823334,Albeluvisols,Agricultural areas,57.05,glaciofluvial deposits
45023284,Albeluvisols,Agricultural areas,29.62,glaciofluvial deposits
45063274,Albeluvisols,Forest and semi natural areas,44.14,glaciofluvial deposits
45123304,Albeluvisols,Agricultural areas,33.96,glaciofluvial deposits
45183250,Albeluvisols,Forest and semi natural areas,88.96,glaciofluvial deposits
45243306,Albeluvisols,Forest and semi natural areas,64.8,glaciofluvial deposits
45443304,Albeluvisols,Forest and semi natural areas,60.74,glaciofluvial deposits
45863044,Andosols,Forest and semi natural areas,333.29,basic volcanic rocks
45903046,Andosols,Agricultural areas,367.69,basic volcanic rocks
45903064,Andosols,Forest and semi natural areas,349.3,basic volcanic rocks
46203078,Andosols,Agricultural areas,506.16,basic volcanic rocks
46323072,Andosols,Agricultural areas,349.63,basic volcanic rocks
45603022,Andosols,Agricultural areas,298.37,basic volcanic rocks
46263316,Arenosols,Agricultural areas,62.54,glaciofluvial deposits
46483298,Arenosols,Forest and semi natural areas,64.14,glaciofluvial deposits
46663262,Arenosols,Forest and semi natural areas,149.38,glaciofluvial deposits
46683238,Arenosols,Forest and semi natural areas,89.25,glaciofluvial deposits
46703376,Arenosols,Agricultural areas,63.78,glaciofluvial deposits
46903264,Arenosols,Agricultural areas,92.82,glaciofluvial deposits
46903344,Arenosols,Agricultural areas,85.39,glaciofluvial deposits
47163286,Arenosols,Agricultural areas,85.25,glaciofluvial deposits
47263380,Arenosols,Forest and semi natural areas,156.46,glaciofluvial deposits
47383388,Arenosols,Agricultural areas,136,glaciofluvial deposits
47403374,Arenosols,Agricultural areas,119.24,glaciofluvial deposits
47463358,Arenosols,Forest and semi natural areas,151.09,glaciofluvial deposits
47443426,Arenosols,Agricultural areas,116.04,glaciofluvial deposits
47803416,Arenosols,Agricultural areas,144.12,glaciofluvial deposits
47783448,Arenosols,Agricultural areas,176.92,glaciofluvial deposits
48043464,Arenosols,Forest and semi natural areas,201.46,glaciofluvial deposits
48423448,Arenosols,Agricultural areas,133.83,glaciofluvial deposits
48683412,Arenosols,Agricultural areas,105.66,glaciofluvial deposits
48763414,Arenosols,Forest and semi natural areas,100.95,glaciofluvial deposits
44283610,Cambisols,Agricultural areas,33.78,morainic deposits
44483636,Cambisols,Forest and semi natural areas,8.27,morainic deposits
44023516,Cambisols,Agricultural areas,-0.03,morainic deposits
44123522,Cambisols,Agricultural areas,10.08,morainic deposits
43943536,Cambisols,Agricultural areas,2.3,morainic deposits
45923018,Cambisols,Forest and semi natural areas,536.52,crystalline metamorphic rocks
45982944,Cambisols,Agricultural areas,575.61,crystalline metamorphic rocks
45982980,Cambisols,Agricultural areas,397.54,crystalline metamorphic rocks
46082944,Cambisols,Agricultural areas,479.2,crystalline metamorphic rocks
46102964,Cambisols,Agricultural areas,454.19,crystalline metamorphic rocks
46142982,Cambisols,Agricultural areas,390.03,crystalline metamorphic rocks
47462992,Cambisols,Artificial surfaces,295.64,crystalline metamorphic rocks
47542978,Cambisols,Forest and semi natural areas,673.91,crystalline metamorphic rocks
47762968,Cambisols,Agricultural areas,680.14,crystalline metamorphic rocks
47822974,Cambisols,Agricultural areas,518.37,crystalline metamorphic rocks
47942996,Cambisols,Agricultural areas,364.91,crystalline metamorphic rocks
48022972,Cambisols,Agricultural areas,469.55,crystalline metamorphic rocks
46342980,Cambisols,Agricultural areas,358.51,crystalline metamorphic rocks
46382944,Cambisols,Agricultural areas,575.51,crystalline metamorphic rocks
46402932,Cambisols,Forest and semi natural areas,458.35,crystalline metamorphic rocks
46422942,Cambisols,Agricultural areas,591.9,crystalline metamorphic rocks
46442992,Cambisols,Agricultural areas,355.05,crystalline metamorphic rocks
46602982,Cambisols,Agricultural areas,347.97,crystalline metamorphic rocks
46642928,Cambisols,Agricultural areas,427.85,crystalline metamorphic rocks
46682946,Cambisols,Agricultural areas,470.78,crystalline metamorphic rocks
46742980,Cambisols,Agricultural areas,406.6,crystalline metamorphic rocks
46782946,Cambisols,Forest and semi natural areas,610.19,crystalline metamorphic rocks
46802974,Cambisols,Agricultural areas,409.99,crystalline metamorphic rocks
46902972,Cambisols,Agricultural areas,406.14,crystalline metamorphic rocks
47102944,Cambisols,Agricultural areas,589.61,crystalline metamorphic rocks
46742916,Cambisols,Agricultural areas,478.81,crystalline metamorphic rocks
46782910,Cambisols,Agricultural areas,482.68,crystalline metamorphic rocks
47042914,Cambisols,Agricultural areas,629.78,crystalline metamorphic rocks
47162890,Cambisols,Agricultural areas,499.2,crystalline metamorphic rocks
47242926,Cambisols,Forest and semi natural areas,623.08,crystalline metamorphic rocks
47262900,Cambisols,Agricultural areas,524.08,crystalline metamorphic rocks
47262918,Cambisols,Agricultural areas,671.15,crystalline metamorphic rocks
47342890,Cambisols,Agricultural areas,443.68,crystalline metamorphic rocks
47382884,Cambisols,Agricultural areas,451.51,crystalline metamorphic rocks
47522908,Cambisols,Agricultural areas,460.72,crystalline metamorphic rocks
