POINT_ID,SHI,height_m,temp_c_mean_1995_2024,rain_mmsqm_mean_1995_2024,land_use,land_cover,lon_x,lat_y,kg_climate_class_label,geom
53842010,2.75,185.19,15.98,341.52,Agriculture,Cropland,22.52321388,40.3939163,Cfa,"c(22.5232138801547, 40.3939163024277)"
53162014,2.8,615.22,12.74,460.38,Fallow land,Grassland,21.73947188,40.52771717,Cfa,"c(21.7394718821253, 40.5277171741546)"
53062014,2.75,690.65,13.01,467.5,Semi natural and natural,Woodland,21.62299441,40.54161673,Cfa,"c(21.6229944077509, 40.5416167275259)"
53162024,2.6,590.06,12.97,451.53,Agriculture,Bareland,21.75617174,40.616974,Cfa,"c(21.7561717412662, 40.6169739951767)"
53042028,2.25,607.68,13.12,457.1,Agriculture,Cropland,21.62282456,40.66937443,Cfa,"c(21.6228245603284, 40.6693744337771)"
53122034,2.4,605.61,12.84,446.73,Agriculture,Cropland,21.72622367,40.71181281,Cfa,"c(21.7262236671587, 40.7118128130797)"
53482034,3.35,47.02,16.06,348.49,Agriculture,Cropland,22.14637377,40.66066706,Cfa,"c(22.1463737658409, 40.6606670611092)"
53442034,3.05,113.67,13.87,399.46,Agriculture,Cropland,22.09972008,40.66643808,Cfa,"c(22.0997200822137, 40.666438081197)"
53042044,3.25,909.7,10.67,523.68,Agriculture,Grassland,21.64941429,40.81219499,Cfa,"c(21.6494142947518, 40.81219499277)"
53002044,2.35,721.21,10.67,523.68,Fallow land,Grassland,21.60261574,40.81773253,Cfa,"c(21.6026157404135, 40.8177325293065)"
53762052,2.85,87.61,16.02,348.55,Agriculture,Cropland,22.50479811,40.78000473,Cfa,"c(22.5047981078951, 40.7800047289352)"
53522078,2.95,1142,10.94,458.71,Forestry,Woodland,22.27010228,41.04702452,Dfb,"c(22.2701022767404, 41.0470245223354)"
54481822,3.6,245.41,15.26,256.34,Agriculture,Cropland,22.92577437,38.62107841,Csa,"c(22.9257743740767, 38.6210784126116)"
54761828,3,217.46,16.61,216.97,Agriculture,Cropland,23.25258168,38.63120069,Csa,"c(23.2525816809171, 38.6312006850943)"
54581828,2.6,16.31,16.6,226.79,Agriculture,Cropland,23.04925739,38.65922303,Csa,"c(23.0492573851873, 38.6592230288818)"
54341854,3.35,126.7,15.73,240.75,Agriculture,Cropland,22.82300655,38.92789511,Csa,"c(22.8230065515791, 38.9278951148238)"
54221858,2.55,891.99,13.92,310.63,Agriculture,Grassland,22.69369493,38.98172101,Csb,"c(22.6936949347956, 38.9817210116097)"
54361858,2.85,190.28,15.73,240.75,Agriculture,Cropland,22.85268862,38.96053237,Csa,"c(22.8526886222395, 38.9605323720368)"
54161884,2.85,120.96,15.21,270.42,Agriculture,Cropland,22.67042672,39.22269889,BSk,"c(22.6704267225006, 39.2226988895312)"
54201884,2.45,98.26,16.04,237.13,Agriculture,Cropland,22.71602688,39.21667912,Csa,"c(22.7160268840631, 39.2166791180965)"
54121890,3.1,349.2,15.21,270.42,Agriculture,Grassland,22.63520779,39.28222261,Csa,"c(22.6352077878289, 39.2822226140964)"
54121894,3.1,251.24,14.72,284.7,Agriculture,Cropland,22.64214658,39.31790342,Csa,"c(22.6421465807062, 39.3179034169054)"
53541918,2.75,103.49,15.18,388.46,Agriculture,Grassland,22.01892991,39.61696263,Csa,"c(22.0189299127502, 39.6169626253581)"
55461754,3.15,192.52,17.56,257.33,Semi natural and natural,Woodland,23.90419194,37.85938789,Csa,"c(23.9041919437693, 37.8593878864861)"
54781758,3.55,396.33,15.39,288.45,Forestry,Woodland,23.15157103,38.00375177,Csa,"c(23.1515710261093, 38.0037517736321)"
55441760,2.95,91.11,16.83,290.62,Agriculture,Cropland,23.89288587,37.91611815,Csa,"c(23.8928858682451, 37.9161181492541)"
54961762,3.05,29.89,16.37,269.45,Agriculture,Cropland,23.36001859,38.01123536,Csa,"c(23.3600185866903, 38.0112353575056)"
54921782,3.15,640.77,14.58,292.31,Semi natural and natural,Shrubland,23.35068987,38.19591029,Csa,"c(23.3506898700617, 38.1959102885947)"
54961790,2.65,261.11,15.41,263.31,Agriculture,Grassland,23.40985276,38.26090824,Csa,"c(23.4098527635666, 38.2609082436082)"
55321790,3.85,522.48,16.23,271.34,Forestry,Woodland,23.8137722,38.20296614,Csa,"c(23.8137721992964, 38.202966135485)"
54841792,2.6,333.77,15.99,254.91,Fallow land,Grassland,23.27862619,38.29767882,Csa,"c(23.278626193816, 38.2976788206044)"
55141798,2.8,70.46,17.48,220.69,Agriculture,Cropland,23.6264252,38.30342804,Csa,"c(23.6264252014866, 38.3034280372859)"
54841800,2.65,102.54,16.84,232.54,Agriculture,Bareland,23.29283468,38.3690132,Csa,"c(23.292834680514, 38.3690132002914)"
54401804,2.5,170.08,15.78,272.4,Agriculture,Cropland,22.80435807,38.47263102,Csa,"c(22.8043580701898, 38.4726310200571)"
54842098,2.85,219.28,13.71,407.18,Agriculture,Bareland,23.85391187,41.01955174,Csa,"c(23.8539118688282, 41.0195517375766)"
54782100,3,267.74,14.7,384.61,Agriculture,Grassland,23.78769811,41.04717024,Csa,"c(23.7876981084915, 41.0471702436157)"
54962100,2.8,101.95,14.89,362.81,Agriculture,Bareland,23.99823908,41.01740331,Csa,"c(23.9982390791712, 41.0174033065239)"
54862104,3.85,508.8,13.71,407.18,Agriculture,Grassland,23.88928781,41.06948323,Cfa,"c(23.8892878130546, 41.0694832306032)"
54542164,3.4,1029.63,10.17,530.12,Forestry,Woodland,23.63282819,41.6542558,Dfb,"c(23.6328281912114, 41.6542558040438)"
54282012,2.85,27.47,15.88,355.17,Agriculture,Cropland,23.03716634,40.34487027,BSk,"c(23.0371663404382, 40.3448702667345)"
54662028,2.75,835.55,12.61,378.89,Forestry,Woodland,23.50769361,40.42721628,Csb,"c(23.5076936084238, 40.4272162820061)"
54562034,2.2,349.85,12.82,374.8,Agriculture,Cropland,23.40310498,40.49654447,Cfa,"c(23.4031049801218, 40.4965444680872)"
54482052,2.75,37.85,15,348.25,Fallow land,Grassland,23.34431055,40.66927484,Cfa,"c(23.3443105525261, 40.6692748388064)"
54522082,2.7,89.93,15.76,351.38,Fallow land,Grassland,23.44842284,40.92949193,Cfa,"c(23.4484228351745, 40.9294919324128)"
54102054,3.15,433.12,15.09,370.23,Agriculture,Grassland,22.90524072,40.74640069,Cfa,"c(22.9052407189431, 40.746400687642)"
54182062,2.85,153.74,14.29,385.81,Agriculture,Cropland,23.01340261,40.8052386,Cfa,"c(23.013402610324, 40.8052385976745)"
54482070,2.6,719.39,12.41,429.75,Semi natural and natural,Woodland,23.37864681,40.82925509,Cfa,"c(23.3786468144926, 40.8292550852351)"
54102076,2.65,228.5,14.73,383.92,Agriculture,Cropland,22.94595116,40.94213501,Cfa,"c(22.9459511625737, 40.9421350138107)"
53581638,3.75,268.08,16.14,503.51,Agriculture,Cropland,21.62098992,37.10569582,Csa,"c(21.620989920326, 37.1056958157118)"
53561644,3.5,117.73,16.14,503.51,Agriculture,Cropland,21.60785898,37.16224414,Csa,"c(21.6078589768492, 37.1622441392553)"
53601672,3.75,125.18,17.15,497.07,Forestry,Woodland,21.69468555,37.40776602,Csa,"c(21.6946855536112, 37.4077660220555)"
53701690,2.8,334.39,15.6,510.83,Agriculture,Grassland,21.83366937,37.55515831,Csa,"c(21.8336693652126, 37.5551583117563)"
53481692,3.3,69.14,17.28,533.97,Forestry,Woodland,21.59151271,37.60352159,Csa,"c(21.5915127109405, 37.6035215919369)"
53261700,2.5,11.31,17.4,586.94,Agriculture,Bareland,21.35800172,37.70506672,Csa,"c(21.3580017180221, 37.7050667172638)"
53381706,2.25,226.9,16.61,566.31,Agriculture,Cropland,21.50111211,37.7426409,Csa,"c(21.5011121107132, 37.7426408992885)"
54341736,3.25,519.3,15.36,370.85,Agriculture,Cropland,22.62190853,37.87429371,Csa,"c(22.6219085272471, 37.8742937073492)"
53261740,2.75,36.13,16.81,624.1,Agriculture,Cropland,21.41819961,38.06358865,Csa,"c(21.418199614281, 38.063588646195)"
54301746,3,775.81,12.62,454.99,Agriculture,Cropland,22.59383189,37.96962589,Csa,"c(22.5938318878535, 37.9696258890871)"
53501756,2.55,124.46,15.2,557.32,Agriculture,Cropland,21.7124607,38.17405988,Csa,"c(21.7124606969021, 38.1740598812788)"
56762132,3.4,168.82,15.18,490.06,Forestry,Woodland,26.16731644,40.9773647,Csa,"c(26.1673164368295, 40.9773646986962)"
56882134,3.4,104.39,15.57,478.08,Forestry,Woodland,26.31158227,40.97181652,Csa,"c(26.311582274691, 40.9718165245743)"
56622210,3.05,110.22,14.15,544.97,Agriculture,Cropland,26.18636175,41.69128655,Csa,"c(26.1863617488354, 41.6912865459129)"
56642224,2.8,145.16,13.99,540.91,Agriculture,Cropland,26.24319409,41.81064965,Cfa,"c(26.2431940926326, 41.8106496507201)"
56802234,2.85,174.77,14.22,543.08,Agriculture,Cropland,26.4558601,41.86745602,Cfa,"c(26.4558600973618, 41.8674560208859)"
47582082,2.85,176.24,16.76,572.87,Agriculture,Cropland,15.23488432,41.70409045,Cfa,"c(15.2348843215174, 41.7040904525231)"
47402096,3.5,185.01,16.55,603.16,Agriculture,Cropland,15.03015174,41.84133378,Cfa,"c(15.0301517383726, 41.8413337774195)"
47602098,2.85,64.21,17.07,562.56,Agriculture,Cropland,15.27117915,41.84704006,Cfa,"c(15.2711791483348, 41.8470400574989)"
47702092,2.9,66.24,17,555.55,Agriculture,Cropland,15.38615377,41.78659697,Cfa,"c(15.3861537702076, 41.7865969731311)"
47842050,3.15,112.92,16.72,575.13,Agriculture,Cropland,15.51955316,41.3989462,Cfa,"c(15.5195531649065, 41.3989462045694)"
47882038,2.5,164.33,16.21,593.66,Agriculture,Cropland,15.55739025,41.28813325,Cfa,"c(15.5573902508666, 41.2881332500843)"
48042028,3.05,219,16.15,599.68,Agriculture,Cropland,15.73887565,41.18720535,Cfa,"c(15.7388756546416, 41.1872053508289)"
48342036,3.5,152.65,16.96,550.9,Agriculture,Cropland,16.10116761,41.2380922,Csa,"c(16.1011676084492, 41.2380922032893)"
26841764,3.75,12.29,17.57,488.27,Agriculture,Cropland,-8.48101562,37.16096581,Csa,"c(-8.48101561526493, 37.1609658138035)"
27061758,3.25,133.46,17.69,479.18,Agriculture,Cropland,-8.22578803,37.15573515,Csa,"c(-8.22578803148504, 37.1557351546507)"
27241758,3.2,148.01,17.57,482.22,Agriculture,Cropland,-8.02847573,37.1941453,Csa,"c(-8.02847572971852, 37.1941452965241)"
27321748,3.8,214.89,17.12,506.07,Agriculture,Cropland,-7.91753014,37.12302697,Csa,"c(-7.91753013574559, 37.1230269666871)"
27421740,2.9,61.45,18.29,448.3,Forestry,Woodland,-7.78952347,37.07357073,Csa,"c(-7.78952347053179, 37.0735707301117)"
28421754,2.7,70.42,18.16,531.16,Agriculture,Cropland,-6.72174663,37.4003781,Csa,"c(-6.72174663113829, 37.4003780973626)"
28501736,2.65,71.24,18.04,494.31,Agriculture,Cropland,-6.59463209,37.25693208,Csa,"c(-6.59463208988145, 37.2569320808064)"
28601668,2.4,54.12,18.36,511.22,Agriculture,Cropland,-6.34080786,36.67438126,Csa,"c(-6.34080785656133, 36.6743812637427)"
28661678,2.6,10.33,18.3,510.73,Agriculture,Cropland,-6.29608276,36.77450182,Csa,"c(-6.29608276257807, 36.7745018161708)"
28721676,2.45,33.77,18.3,510.73,Agriculture,Cropland,-6.22626862,36.768266,Csa,"c(-6.22626861846652, 36.7682659996925)"
28941694,2.45,11.63,18.77,499.79,Agriculture,Cropland,-6.02244538,36.96957191,Csa,"c(-6.02244537741265, 36.9695719136814)"
29161738,2.25,30.67,19.57,497.67,Agriculture,Cropland,-5.87108771,37.40091941,Csa,"c(-5.87108770673772, 37.4009194082316)"
29201738,2.6,53.17,19.57,497.67,Agriculture,Cropland,-5.82690279,37.40839423,Csa,"c(-5.82690278851809, 37.4083942322162)"
29221704,2.85,40.22,18.94,501.1,Agriculture,Cropland,-5.73521882,37.11062614,Csa,"c(-5.73521882473206, 37.1106261444955)"
29281750,2.9,60.88,19.17,498.76,Agriculture,Cropland,-5.76318049,37.52966525,Csa,"c(-5.76318048848108, 37.5296652463785)"
29301690,2.85,78.92,18.61,533.88,Agriculture,Cropland,-5.61891898,37.00118305,Csa,"c(-5.6189189799807, 37.0011830518441)"
29361718,2.85,67.38,18.99,490.43,Fallow land,Grassland,-5.60941371,37.26068313,Csa,"c(-5.60941370916979, 37.2606831298581)"
29381732,2.55,63.26,19.13,491.99,Agriculture,Cropland,-5.61575391,37.38855886,Csa,"c(-5.61575391401071, 37.3885588575345)"
29401708,2.5,103.19,18.61,514.43,Agriculture,Cropland,-5.5451247,37.17929392,Csa,"c(-5.54512469816145, 37.1792939227794)"
29461732,2.8,72.07,19.03,495.7,Agriculture,Cropland,-5.52735029,37.40324831,Csa,"c(-5.52735029175419, 37.4032483130228)"
29521732,2.55,72.62,18.91,497.13,Agriculture,Cropland,-5.46102644,37.41421136,Csa,"c(-5.46102644331652, 37.4142113571081)"
29621748,2.7,141.07,18.51,515.02,Agriculture,Cropland,-5.38256762,37.57438478,Csa,"c(-5.3825676215792, 37.574384781091)"
29681740,2.7,137.48,18.46,508.36,Agriculture,Cropland,-5.30004739,37.51424027,Csa,"c(-5.30004739051436, 37.5142402707818)"
29701724,3,165.2,18.81,478.99,Agriculture,Cropland,-5.24604253,37.37578641,Csa,"c(-5.24604253218482, 37.375786408631)"
29801730,2.3,271.27,18.36,493.99,Agriculture,Cropland,-5.14732396,37.44699574,Csa,"c(-5.14732396140077, 37.446995738307)"
29821720,3.1,164.35,18.79,473.23,Agriculture,Cropland,-5.10549156,37.36173443,Csa,"c(-5.1054915553555, 37.3617344293077)"
29901728,2.75,149.3,18.51,482.7,Agriculture,Cropland,-5.03270836,37.44702881,Csa,"c(-5.0327083621185, 37.4470288084162)"
29921750,2.75,180.13,18.24,527.09,Agriculture,Cropland,-5.05383205,37.6460106,Csa,"c(-5.05383204596558, 37.6460105984405)"
30161760,2.7,210.31,17.97,548.87,Agriculture,Cropland,-4.80675461,37.77714729,Csa,"c(-4.80675460674799, 37.777147289587)"
30161748,2.9,314.83,17.76,528.84,Agriculture,Cropland,-4.78341783,37.67049817,Csa,"c(-4.78341782626781, 37.6704981682783)"
30221758,2.4,163.35,18.04,536.45,Agriculture,Cropland,-4.73611553,37.7698361,Csa,"c(-4.73611553217867, 37.7698360970691)"
30641768,2.45,351,18.11,494.21,Agriculture,Cropland,-4.28728353,37.93074495,Csa,"c(-4.2872835329596, 37.9307449549115)"
30781768,3.05,343.38,17.89,490.05,Agriculture,Cropland,-4.13100804,37.95424529,Csa,"c(-4.13100803524649, 37.9542452930277)"
30801772,2.7,261.8,17.89,490.05,Agriculture,Cropland,-4.11614733,37.99318733,Csa,"c(-4.11614733469903, 37.9931873304598)"
30961768,2.4,279.27,18.23,451.52,Agriculture,Cropland,-3.92994637,37.98408409,Csa,"c(-3.9299463716723, 37.9840840919587)"
30521680,2.45,690.94,16.74,432.66,Agriculture,Cropland,-4.25618241,37.12705437,Csa,"c(-4.25618241225331, 37.127054373209)"
30521698,2.7,534.64,16.91,431.59,Agriculture,Cropland,-4.28949465,37.2873854,Csa,"c(-4.28949464548995, 37.2873854031125)"
30621700,2.75,622.84,15.82,477.81,Agriculture,Cropland,-4.182579,37.3219921,Csa,"c(-4.18257900380682, 37.3219920968536)"
30701712,2.7,617.83,16.18,477.42,Agriculture,Cropland,-4.1160964,37.44224403,Csa,"c(-4.11609640259193, 37.4422440306165)"
30721702,2.65,1061.27,15.38,487.68,Agriculture,Cropland,-4.0755661,37.356479,Csa,"c(-4.07556610202263, 37.3564790047823)"
30801664,2.6,768.7,15.47,438.06,Agriculture,Cropland,-3.9182278,37.03094521,Csa,"c(-3.91822779536568, 37.030945207755)"
30841686,2.5,610.05,16.08,414.48,Agriculture,Cropland,-3.9136869,37.23368285,Csa,"c(-3.91368689626673, 37.2336828493043)"
30861660,2.15,1151.08,14.97,445.06,Agriculture,Cropland,-3.84492075,37.00508783,Csa,"c(-3.84492075170456, 37.0050878279253)"
30981728,3,1094.3,15.09,529.41,Fallow land,Grassland,-3.83447593,37.63099744,Csa,"c(-3.83447593097554, 37.6309974402346)"
30981646,3.4,1049.25,15.59,418.84,Forestry,Woodland,-3.68790741,36.89964174,Csa,"c(-3.68790741390158, 36.8996417396765)"
31001666,2.7,744.94,15.08,423.58,Agriculture,Cropland,-3.70117747,37.08135307,Csa,"c(-3.70117747132028, 37.0813530742507)"
31021708,2.3,1291.92,14.86,489.59,Agriculture,Cropland,-3.7539448,37.45921922,Csb,"c(-3.75394480257394, 37.4592192210865)"
31081642,2.55,1002.24,16.53,375.96,Agriculture,Cropland,-3.57081182,36.87999964,Csa,"c(-3.57081181848884, 36.8799996420392)"
31141652,3.5,1243.71,15.44,398.37,Forestry,Woodland,-3.5221554,36.97886557,Csa,"c(-3.52215539687957, 36.9788655748757)"
31141720,3.4,1330.2,14.53,500.63,Forestry,Woodland,-3.64217927,37.58562887,Csa,"c(-3.64217927197527, 37.5856288691097)"
31161704,2.05,1015.81,15.27,441.33,Agriculture,Cropland,-3.59147801,37.44613692,Csa,"c(-3.59147800885403, 37.4461369192046)"
31181714,2.75,1241.76,14.27,491.77,Agriculture,Cropland,-3.58703212,37.53854632,Csa,"c(-3.58703211598711, 37.5385463154036)"
31201708,2.4,1026.52,15.27,441.33,Agriculture,Cropland,-3.55417303,37.48822849,Csa,"c(-3.55417303072605, 37.4882284880953)"
31221710,2.8,1087.82,14.27,491.77,Agriculture,Cropland,-3.53550538,37.50926845,Csa,"c(-3.53550537887888, 37.5092684466878)"
31261692,3.5,1074.28,13.79,476.96,Fallow land,Grassland,-3.45942657,37.35502592,Csa,"c(-3.45942656839351, 37.3550259208513)"
31281644,2.95,1278.2,12.59,499.16,Semi natural and natural,Woodland,-3.35400383,36.92960203,Csa,"c(-3.35400382888752, 36.9296020273834)"
31341722,3.5,1026.68,14.69,472.71,Agriculture,Cropland,-3.42328641,37.63542648,Csa,"c(-3.42328640719554, 37.6354264751854)"
31421694,3.15,1076.89,15.24,379.35,Fallow land,Bareland,-3.28550168,37.39813051,Csa,"c(-3.2855016786036, 37.3981305133749)"
31421712,2.85,999.69,14.83,437.6,Semi natural and natural,Shrubland,-3.31678147,37.55881694,Csa,"c(-3.31678146787901, 37.5588169420036)"
31501706,2.8,1091.75,15.02,413.25,Agriculture,Cropland,-3.21744277,37.51778595,Csa,"c(-3.21744276759016, 37.517785946091)"
33441690,2.85,61.79,18.87,251.36,Fallow land,Bareland,-1.03052508,37.65241868,BSh,"c(-1.03052507785042, 37.6524186758108)"
32381692,3.85,1044.53,14.56,274.41,Semi natural and natural,Shrubland,-2.21543104,37.52477532,BSk,"c(-2.21543104056919, 37.5247753189377)"
32401696,2.25,1122.41,14.64,274.92,Agriculture,Cropland,-2.19955688,37.56346071,BSk,"c(-2.19955687706719, 37.5634607078287)"
32321698,3.85,1186.24,14.56,274.41,Semi natural and natural,Shrubland,-2.29185679,37.56978781,BSk,"c(-2.29185679161221, 37.5697878054913)"
32461700,2.9,1021.42,13.87,296.07,Agriculture,Cropland,-2.13909288,37.60788865,BSk,"c(-2.13909287606182, 37.6078886523988)"
32401702,3.3,1028.57,13.14,318.08,Forestry,Woodland,-2.20915552,37.61716013,BSk,"c(-2.20915551526905, 37.617160130303)"
33521706,3,88.96,18.3,263.03,Fallow land,Bareland,-0.96423531,37.80637918,BSh,"c(-0.964235306283402, 37.8063791799503)"
33441708,2.95,142.32,18.29,259.06,Agriculture,Cropland,-1.05669051,37.81390733,BSh,"c(-1.05669051444736, 37.8139073345714)"
32381710,3.6,1225.37,13.14,318.08,Forestry,Woodland,-2.24429856,37.68586051,Csa,"c(-2.24429856058701, 37.6858605090467)"
32441714,3.6,1140.46,14.13,287.73,Forestry,Woodland,-2.18376648,37.73031264,BSk,"c(-2.18376647919951, 37.7303126378397)"
32401720,2.55,1154.58,13.97,291.78,Agriculture,Cropland,-2.2380799,37.77822715,BSk,"c(-2.23807990411366, 37.7782271474356)"
33161724,2.55,320.31,18.27,268.08,Fallow land,Bareland,-1.3940127,37.92020636,BSk,"c(-1.39401270327416, 37.9202063612731)"
32461726,2.65,1203.31,13.48,302.69,Agriculture,Cropland,-2.18068511,37.84056765,Csa,"c(-2.18068510946466, 37.8405676505937)"
32361730,2.8,1073.21,13.62,305.76,Agriculture,Grassland,-2.2989666,37.86188428,BSk,"c(-2.29896659857222, 37.8618842794635)"
32341732,3.1,1056.78,14.18,298.46,Agriculture,Grassland,-2.32458574,37.87686215,BSk,"c(-2.32458574022345, 37.8768621504062)"
32521732,3.3,1192.5,13.37,314.48,Semi natural and natural,Grassland,-2.12319577,37.90287158,Csa,"c(-2.12319576507116, 37.9028715809745)"
32541738,2.55,1018.77,13.37,314.48,Fallow land,Bareland,-2.11042004,37.959422000000004,BSk,"c(-2.11042004430505, 37.9594220001936)"
33141740,2.7,285.47,17.92,274.97,Agriculture,Cropland,-1.44065645,38.06088472,BSk,"c(-1.44065644941529, 38.0608847179392)"
33161742,2.6,310.2,17.92,274.97,Agriculture,Cropland,-1.42123315,38.08150896,BSk,"c(-1.421233149641, 38.0815089581437)"
33001754,2.95,371.24,17.35,281.77,Agriculture,Cropland,-1.61941416,38.16719331,BSk,"c(-1.61941416103134, 38.1671933118968)"
28801616,2.45,50.21,18.64,567.69,Agriculture,Cropland,-6.01598769,36.251352,Csa,"c(-6.01598768938313, 36.2513519979162)"
29021660,2.35,27.42,18.66,573.24,Agriculture,Cropland,-5.8652555,36.68305591,Csa,"c(-5.86525550284137, 36.6830559085958)"
29021666,2.6,64.89,18.62,567.39,Agriculture,Cropland,-5.87743413,36.73628945,Csa,"c(-5.87743413462671, 36.7362894483299)"
29161684,2.8,132.15,18.55,558.74,Fallow land,Grassland,-5.76054007,36.92206541,Csa,"c(-5.76054007283194, 36.9220654068929)"
29201666,2.4,136.46,18.08,655.12,Agriculture,Cropland,-5.68036453,36.76972938,Csa,"c(-5.68036452976021, 36.7697293750186)"
29661672,2.3,684.2,16.4,612.74,Agriculture,Cropland,-5.18772721,36.90664204,Csa,"c(-5.18772721112906, 36.9066420394636)"
29901692,2.7,445.8,17.48,485.11,Agriculture,Cropland,-4.96256813,37.1270662,Csa,"c(-4.96256812965462, 37.1270661966266)"
29941704,3.35,381.38,17.76,495.07,Agriculture,Cropland,-4.94169437,37.24080185,Csa,"c(-4.94169437387058, 37.2408018493537)"
30001684,2.6,464.81,16.99,466.36,Agriculture,Cropland,-4.83698024,37.07348633,Csa,"c(-4.83698023935173, 37.0734863297764)"
30061648,2.4,140.01,19.01,488.17,Agriculture,Cropland,-4.70261974,36.76357877,Csa,"c(-4.70261973586325, 36.7635787748566)"
30061684,2.5,419.35,17.05,435.38,Agriculture,Cropland,-4.77088169,37.08395619,Csa,"c(-4.77088168825076, 37.0839561866564)"
30121708,2.95,293.73,18.01,472.11,Agriculture,Cropland,-4.75058358,37.30788219,Csa,"c(-4.75058358190701, 37.3078821888702)"
30121722,2.85,240.15,17.93,496.83,Agriculture,Cropland,-4.77749721,37.43238125,Csa,"c(-4.77749720515809, 37.4323812536622)"
30161670,2.4,606.89,16.72,484.51,Agriculture,Cropland,-4.63421242,36.97670169,Csa,"c(-4.63421241681841, 36.9767016939861)"
30241684,2.7,415.7,17.28,430.13,Fallow land,Grassland,-4.5724843,37.11508833,Csa,"c(-4.5724843036812, 37.1150883345297)"
30301704,2.6,447.01,17.51,450.31,Agriculture,Cropland,-4.54399016,37.303391,Csa,"c(-4.54399015673068, 37.3033909975704)"
30321738,2.9,265.67,17.9,496.25,Agriculture,Cropland,-4.5864663,37.60931693,Csa,"c(-4.58646630073711, 37.6093169341938)"
30401728,3,534.47,17.16,499.5,Agriculture,Cropland,-4.47865685,37.53407707,Csa,"c(-4.47865685195027, 37.5340770699161)"
30441754,2.45,237.39,18.03,488.35,Agriculture,Cropland,-4.48361214,37.77221911,Csa,"c(-4.48361214315663, 37.7722191057757)"
30541738,3.1,408.21,17.85,475.11,Agriculture,Cropland,-4.3420899,37.64687795,Csa,"c(-4.34208989730701, 37.6468779499894)"
30601738,2.4,569.46,17.66,469.13,Agriculture,Cropland,-4.27540199,37.6570129,Csa,"c(-4.27540198835266, 37.6570128979355)"
30721756,2.7,306.02,17.88,479.35,Agriculture,Cropland,-4.17551235,37.83739714,Csa,"c(-4.1755123471394, 37.8373971402226)"
30721738,2.55,544.99,17.46,466.25,Agriculture,Cropland,-4.14197544,37.67714257,Csa,"c(-4.14197544486581, 37.6771425697111)"
30861756,2.75,302.85,17.84,472.21,Agriculture,Cropland,-4.01941626,37.86070877,Csa,"c(-4.01941626334135, 37.8607087670874)"
30881760,3.6,335.18,17.84,472.21,Agriculture,Cropland,-4.00450388,37.89963948,Csa,"c(-4.00450388271108, 37.8996394831624)"
31141756,2.35,327.11,18.46,422.41,Agriculture,Cropland,-3.70695038,37.90656522,Csa,"c(-3.70695038313667, 37.9065652155442)"
31161740,2.85,561.13,16.67,459.55,Agriculture,Cropland,-3.65576823,37.76718004,Csa,"c(-3.65576823463991, 37.7671800422581)"
31241766,2.55,326.08,18.36,416.49,Agriculture,Cropland,-3.61327442,38.01183251,Csa,"c(-3.6132744167845, 38.0118325076971)"
31281744,2.5,684.2,17.26,435.15,Agriculture,Cropland,-3.52912938,37.82211197,Csa,"c(-3.52912937719878, 37.8221119722853)"
31301736,3.5,1239.56,13.23,530.38,Forestry,Woodland,-3.49259031,37.75395798,Csa,"c(-3.49259031047218, 37.753957983225)"
31301740,3.75,1301.75,13.23,530.38,Forestry,Woodland,-3.49969848,37.78963314,Csa,"c(-3.49969848306869, 37.7896331414235)"
31561686,2.9,1008.22,15.67,337.24,Semi natural and natural,Grassland,-3.11647576,37.34849794,Csa,"c(-3.11647575953057, 37.3484979375166)"
31621696,2.6,1022.83,15.13,339.35,Fallow land,Bareland,-3.06696712,37.44709818,Csa,"c(-3.06696711870703, 37.4470981824328)"
31621666,2.5,1210.16,12.51,435.41,Agriculture,Cropland,-3.0160733,37.17904644,Csa,"c(-3.01607329699937, 37.1790464371425)"
31641680,2.4,1282.41,14.33,355.91,Agriculture,Cropland,-3.01758816,37.30722944,Csa,"c(-3.01758815683337, 37.3072294393699)"
31721688,3.35,1312.52,12.6,398.88,Semi natural and natural,Grassland,-2.94238597,37.39097338,Csa,"c(-2.94238596811594, 37.3909733778735)"
31741664,2.2,1083.35,14.5,318.21,Agriculture,Cropland,-2.87994322,37.17950053,BSk,"c(-2.87994322026358, 37.1795005257381)"
31741694,3.75,1124.88,14.6,330.36,Semi natural and natural,Woodland,-2.93030747,37.44764409,Csa,"c(-2.93030747398942, 37.4476440871585)"
31761666,2.2,1058.88,12.91,374.81,Semi natural and natural,Shrubland,-2.86114608,37.20041864,BSk,"c(-2.86114607551785, 37.2004186397265)"
31841704,3.2,804.81,15.54,289.57,Agriculture,Cropland,-2.83599432,37.55221821,BSk,"c(-2.83599432186886, 37.5522182057567)"
31921700,3.2,767.68,15.94,256.67,Agriculture,Cropland,-2.74031053,37.52854786,BSk,"c(-2.74031052621585, 37.5285478570911)"
31961694,2.85,859.38,15.14,261.41,Agriculture,Cropland,-2.68585937,37.4809128,BSk,"c(-2.68585936668398, 37.480912799039)"
32061692,2.9,1097.33,14.34,284.6,Agriculture,Cropland,-2.57139304,37.47794023,BSk,"c(-2.57139304029365, 37.4779402333008)"
32141694,2.4,1179.72,14.35,283.68,Agriculture,Cropland,-2.48570634,37.50766418,Csa,"c(-2.48570633799503, 37.5076641790562)"
32181716,3.25,1001.05,14.79,284.98,Agriculture,Cropland,-2.47715788,37.71032355,Csa,"c(-2.47715788225995, 37.7103235533278)"
